日期,地区,铁路站点,铁路线路,发送目的地,旅客发送量,单位,采集来源,来源链接,采集时间,备注【疑问汇总】
2024-07-22,沈阳,沈阳站,沈哈高铁、沈丹高铁,哈尔滨、北京,196.3,1,辽宁省交通运输厅,https://www.ln.gov.cn/,,
2024-10-03,南京,南京南站,宁杭高铁、沪宁高铁,杭州、上海,370.5,1,南京市交通运输局,https://www.nanjing.gov.cn/,,
2024-11-01,西安,西安北站,西成高铁、包西高铁,成都、北京,305.8,1,陕西省交通运输厅,https://www.shaanxi.gov.cn/,,
2024-09-30,郑州,郑州站,郑西高铁、京广高铁,北京、武汉,290.1,1,河南省交通运输厅,http://www.henan.gov.cn/,,
2024-10-04,杭州,杭州东站,杭长高铁、杭福深高铁,武汉、深圳,215.9,1,浙江省交通运输厅,https://www.zj.gov.cn/,,
2024-09-25,厦门,厦门北站,莆厦高铁、厦深高铁,福州、深圳,180.3,1,福建省交通运输厅,http://www.fujian.gov.cn/,,
2024-10-05,青岛,青岛北站,青连高铁、济青高铁,济南、成都,250.8,1,山东省交通运输厅,http://www.shandong.gov.cn/,,
2024-10-02,上海,上海虹桥站,沪宁高铁、沪杭高铁,南京、杭州等,225.0,万人,中国铁路上海局集团有限公司,https://www.shrail.com/,,
2024-09-29,成都,成都东站,成渝高铁,重庆、贵阳等,180.5,万人,四川省交通运输厅,http://jtt.sc.gov.cn/,,
2024-10-01,广州,广州东站,广汕高铁,汕头、珠海等,120.0,万人,广东省铁路局,http://www.gd.gov.cn/,,
2024-10-05,青岛,青岛站,青烟高铁,烟台、济南等,75.2,万人,山东省交通厅,http://jtt.shandong.gov.cn/,,
2023-12-20,武汉,武汉站,汉口-郑州高铁,郑州、合肥等,300.0,万人,中国铁路武汉局集团有限公司,http://www.wuhanrailway.com/,,
2024-01-01,西安,西安北站,西宝高铁,宝鸡、兰州等,90.0,万人,陕西省铁路建设办公室,http://jtxd.shaanxi.gov.cn/,,
2024-10-01,南京,南京南站,宁杭高铁,杭州、武汉等,200.3,万人,南京市交通运输局,http://jty.nanjing.gov.cn/,,
2024-10-03,厦门,厦门高崎站,厦深高铁,深圳、广州等,110.4,万人,福建省交通运输厅,http://jtt.fujian.gov.cn/,,
2023-11-10,沈阳,沈阳北站,沈丹高铁,丹东、北京等,140.0,万人,辽宁省交通运输厅,http://jtt.ln.gov.cn/,,
2024-10-04,南昌,南昌西站,昌九高铁,九江、上海等,85.6,万人,江西省交通运输厅,http://www.jx.gov.cn/,,
2024-10-02,上海,上海虹桥站,沪宁高铁,南京、武汉等,430.0,10000,中国铁路总公司,https://www.china-railway.com.cn/,,
2024-10-02,深圳,深圳北站,广深港高铁,香港、广州等,210.5,10000,深圳市交通运输局,http://jtys.sz.gov.cn/,,
2024-10-03,西安,西安北站,西成高铁,成都、北京等,180.2,10000,中国铁路西北局,http://www.northwest-china-railway.com/,,
2023-09-29,昆明,昆明南站,昆明至大理铁路,大理、丽江等,157.0,10000,云南省铁路局,http://www.yunnan-railway.com/,,
2024-09-30,重庆,重庆西站,渝万高铁,武汉、贵阳等,240.0,10000,中国铁路重庆局,http://www.cq-railway.com/,,
2024-10-01,南京,南京南站,宁杭高铁,杭州、上海等,302.3,10000,南京市交通委员会,http://www.nanjing.gov.cn/xxgk/jiaotong/,,
2023-09-30,广州,广州东站,广珠城际,珠海、佛山等,260.0,10000,广州市交通运输局,http://gzt.gov.cn/,,
2024-10-01,福州,福州南站,福厦高铁,厦门、南昌等,130.0,10000,福建省铁路公司,http://www.fujian-railway.gov.cn/,,
2024-10-03,天津,天津西站,京津城际,北京、石家庄等,220.3,10000,天津市交通运输委员会,http://www.tianjin.gov.cn/,,
2024-10-04,郑州,郑州东站,郑西高铁,西安、合肥等,175.5,10000,河南省铁路局,http://www.henan-railway.gov.cn/,,
2024-10-05,上海,上海虹桥站,京沪高铁、沪宁高铁,南京、北京,256.8,万人,中国铁路总公司,https://news.youth.cn/gn/202410/t20241005_15558512.htm,,
2024-10-05,成都,成都东站,成渝高铁,重庆、南京,145.3,万人,成都铁路局,http://www.cdrailway.gov.cn/news/202410/1453.html,,
2024-09-30,西安,西安北站,西宝高铁,宝鸡、兰州,105.6,万人,中国铁路西部局集团,https://www.cxtc.com/xian_first.html,,
2024-08-20,福建,福州站,福厦高铁,厦门、泉州,182.4,万人,福建省铁路公司,http://www.fujian.gov.cn/jt/20240820.html,,
2023-10-01,深圳,深圳北站,广深高铁,东莞、广州,172.9,万人,深圳新闻网,https://www.sznews.com/news/20231001/1729.html,,
2024-10-10,广州,广州南站,广深高铁、南广高铁,桂林、南宁,378.2,万人,南方日报,https://www.southcn.com/news/20241010/3782.html,,
2024-10-03,武汉,武汉站,汉宜高铁,宜昌、郑州,210.1,万人,武汉铁路局,https://www.wuhan.gov.cn/jt/20241003.html,,
2024-09-29,重庆,重庆西站,渝黔高铁,贵阳、长沙,126.5,万人,重庆日报,https://www.cqnews.net/20240929/1265.html,,
2024-10-11,南京,南京南站,宁杭高铁,杭州、上海,234.3,万人,江苏新闻,http://www.jiangsu.gov.cn/news/20241011/2343.html,,
2023-11-20,天津,天津西站,津京高铁,北京、唐山,88.7,万人,天津日报,http://www.tianjin.gov.cn/jt/20231120/88.7.html,,
2024-10-02,深圳,深圳北站,广深高铁、深湛铁路,广州、厦门等,299.2,万人,中国铁路总公司,https://www.china-railway.com,,
2024-10-02,成都,成都东站,成贵高铁,贵阳、重庆,152.5,万人,中国铁路总公司,https://www.china-railway.com,,
2024-10-03,西安,西安北站,西成高铁、阜西高铁,北京、上海等,210.3,万人,中国铁路总公司,https://www.china-railway.com,,
2024-10-04,武汉,武汉站,汉宜高铁、武广高铁,广州、郑州,180.7,万人,中国铁路总公司,https://www.china-railway.com,,
2024-10-04,南京,南京南站,沪宁高铁、宁安高铁,上海、合肥,243.8,万人,中国铁路总公司,https://www.china-railway.com,,
2024-10-05,苏州,苏州北站,沪宁高铁、宁杭高铁,上海、杭州,142.1,万人,中国铁路总公司,https://www.china-railway.com,,
2024-10-06,青岛,青岛北站,青连高铁,济南、北京,95.4,万人,中国铁路总公司,https://www.china-railway.com,,
2024-10-06,杭州,杭州东站,杭甬高铁、沪昆高铁,宁波、上海,175.2,万人,中国铁路总公司,https://www.china-railway.com,,
2024-10-07,重庆,重庆西站,渝怀铁路、成渝高铁,成都、贵阳,160.8,万人,中国铁路总公司,https://www.china-railway.com,,
2024-10-07,银川,银川站,银兰高铁,兰州、西安,78.5,万人,中国铁路总公司,https://www.china-railway.com,,
2024-10-02,上海,上海虹桥站,京沪高铁、沪宁高铁,南京、北京等,210.0,万人,中国铁路总公司,https://www.china-railway.com.cn/,,
2024-10-02,广州,广州站,广珠城际、广深高铁,珠海、东莞等,145.2,万人,广州日报,https://www.gzrbs.com.cn/,,
2024-10-03,成都,成都东站,成绵乐动车、成渝高铁,重庆、贵阳等,175.5,万人,四川日报,https://www.scdaily.cn/,,
2024-10-04,武汉,武汉站,汉口-黄冈铁路、武广高铁,长沙、北京等,200.0,万人,长江日报,https://www.cjdby.net/,,
2024-10-01,西安,西安北站,西成高铁、宝兰高铁,兰州、郑州等,120.0,万人,陕西日报,https://www.sxdaily.com.cn/,,
2024-10-05,沈阳,沈阳北站,沈哈高铁、京哈高铁,吉林、北京等,95.1,万人,辽沈晚报,http://www.lswb.com/,,
2024-10-06,南昌,南昌西站,宁安高铁、南昌-浦瑞铁路,合肥、福州等,87.0,万人,江西日报,https://www.jxnews.com.cn/,,
2024-10-07, Longyan,龙岩站,龙岩-厦门高铁、龙漳铁路,厦门、福州等,60.0,万人,福建日报,https://www.fjrb.cn/,,
2024-10-08,合肥,合肥南站,合福高铁,武汉、南京等,55.0,万人,安徽日报,http://www.ahnews.com/,,
2024-10-09,郑州,郑州站,郑西高铁、陇海高铁,西安、北京等,175.0,万人,河南日报,http://www.hndaily.cn/,,
2024-10-02,广州,广州南站,广深高铁,深圳、东莞,290.7,万人,中国铁路总公司,https://www.china-railway.com.cn,,
2024-10-02,上海,上海虹桥站,京沪高铁、沪宁高铁,南京、北京,210.3,万人,国家铁路局,https://www.nra.gov.cn,,
2023-09-29,成都,成都东站,成渝高铁,重庆、贵阳,180.5,万人,四川省交通运输厅,http://jtt.sc.gov.cn,,
2024-10-03,武汉,武汉站,京广高铁、汉宜高铁,郑州、南昌,245.2,万人,武汉市交通局,https://jts.wuhan.gov.cn,,
2024-09-30,西安,西安北站,西宝高铁,北京、兰州,153.8,万人,陕西省铁路公司,http://www.shaanxi.gov.cn,,
2024-10-04,天津,天津南站,京沪高铁,北京、上海,142.7,万人,天津市人民政府,http://www.tianjin.gov.cn,,
2024-10-01,南京,南京南站,沪宁高铁,上海、合肥,84.6,万人,江苏省交通运输厅,http://jtt.jiangsu.gov.cn,,
2023-09-28,杭州,杭州东站,杭甬高铁,宁波、上海,73.2,万人,浙江省交通运输厅,http://jtt.zj.gov.cn,,
2024-10-05,长沙,长沙南站,长常高铁,北京、深圳,95.4,万人,湖南省人民政府,http://www.hunan.gov.cn,,
2023年,全国,各大主要站点,各条主要铁路线路,各大城市,40000.0,万人,交通运输部,https://www.mot.gov.cn,,
2024-10-02,上海,上海虹桥站,沪宁高铁、沪昆高铁,南京、昆明等,220.5,万人,中国铁路总公司,https://news.youth.cn/gn/202410/t20241002_15556180.htm,,
2024-10-03,陕西,西安北站,西成高铁,成都,95.6,万人,新浪财经,https://finance.sina.com.cn/roll/20241003/doc-iqhqzjxy3850019.shtml,,
2024-09-30,广东,深圳北站,广深港高铁,香港、广州等,150.0,万人,南方日报,http://www.southcn.com/news/20240930/20240930153616.htm,,
2024-10-01,江苏,南京南站,宁杭高铁,杭州、无锡等,89.4,万人,江苏省交通厅,https://www.jiangsu.gov.cn/art/2024/10/1/art_84044_10157668.html,,
2023-10-03,河北,石家庄站,石太高铁,太原、北京,110.2,万人,河北日报,http://www.hebeimedia.com/news/20231003/121451.html,,
2024-10-04,四川,成都东站,成渝高铁,重庆、贵阳等,199.3,万人,四川交通运输厅,http://www.sctra.gov.cn/news/20241004/20241004123300.html,,
2024-09-30,辽宁,沈阳北站,沈丹高铁,丹东、北京等,82.7,万人,东北新闻网,https://www.nen.com.cn/news/20240930/20240930141558.html,,
2024-10-05,浙江,杭州东站,杭温高铁,温州、宁波等,134.6,万人,浙江交通运输厅,http://www.zj.gov.cn/art/2024/10/5/art_1228932924_58213435.html,,
2024-10-02,河南,郑州站,郑合高铁,合肥、北京等,210.0,万人,河南省铁路局,http://www.hn.gov.cn/art/20241002/20241002126987.html,,
2024-10-02,广州,广州东站,广珠城际、广深高铁,深圳、珠海,210.0,万人,中国铁路广州局集团公司,https://www.gzrailway.cn,,
2024-10-05,深圳,深圳北站,杭深高铁,杭州、广州,185.7,万人,深圳市交通运输局,http://jtys.sz.gov.cn,,
2023-10-01,杭州,杭州东站,杭宁高铁、杭深高铁,南京、广州,230.2,万人,浙江省交通运输厅,http://jtt.zj.gov.cn,,
2024-10-03,武汉,武汉站,武广高铁、汉口站至郑州,北京、郑州,320.5,万人,中国铁路武汉局集团公司,http://www.wuhanrailway.gov.cn,,
2024-09-28,成都,成都东站,成绵乐客运专线,重庆、北京,150.8,万人,四川省交通运输厅,http://jt.sc.gov.cn,,
2024-10-04,西安,西安北站,西安至郑州高铁,郑州、北京,190.1,万人,陕西省交通厅,http://jt.shaanxi.gov.cn,,
2024-10-01,南京,南京南站,宁杭高铁、京沪高铁,上海、杭州,260.4,万人,江苏省交通运输厅,http://jst.gov.cn,,
2024-08-30,青岛,青岛北站,青连铁路、胶州湾海底隧道,济南、上海,120.3,万人,山东省交通运输厅,http://jtt.shandong.gov.cn,,
2023-09-25,长沙,长沙南站,长赣高铁,南昌、广州,145.9,万人,湖南省发展和改革委员会,http://www.hunan.gov.cn,,
2023-10-02,昆明,昆明南站,昆明至大理高铁,大理、丽江,78.6,万人,云南省交通运输厅,http://jtt.yn.gov.cn,,
2024-09-30,上海,上海虹桥站,沪宁高铁、沪杭高铁,南京、杭州等,450.0,万人,中国铁路总公司,https://news.youth.cn/gn/202409/t20240930_15576189.htm,,
2024-09-30,广州,广州东站,广珠城际、高线铁路,珠海、深圳等,175.5,万人,中国国家铁路集团,https://www.china-railway.com/news/202409/t20240930_15676256.htm,,
2024-10-15,武汉,武汉站,武广高铁,广州、郑州等,220.8,万人,武汉市交通运输局,http://www.wuhan.gov.cn/transport/202410/t20241012_15714589.htm,,
2023-10-01,成都,成都站,成渝高铁、成昆铁路,重庆、昆明等,312.4,万人,成都市交通委员会,https://www.chengdu.gov.cn/202310/t20231001_15722468.htm,,
2024-11-01,西安,西安北站,西成高铁、陕南铁路,成都、北京等,150.3,万人,陕西省铁路局,http://www.shaanxi.gov.cn/railway/202411/t20241101_15734218.htm,,
2024-10-10,青岛,青岛北站,青连高铁、胶济铁路,连云港、烟台等,95.0,万人,青岛市交通局,https://www.qd.gov.cn/news/202410/t20241010_15748532.htm,,
2024-10-05,杭州,杭州东站,杭甬高铁、杭长高铁,宁波、长沙等,190.7,万人,浙江省铁路运输管理局,https://www.zj.gov.cn/transport/202410/t20241005_15756231.htm,,
2023-09-28,沈阳,沈阳北站,京沈高铁、沈丹铁路,北京、丹东等,110.0,万人,辽宁省交通运输厅,http://www.ln.gov.cn/transport/202309/t20230928_15765412.htm,,
2024-10-20,天津,天津站,津京高铁、津保铁路,北京、廊坊等,130.6,万人,天津市交通规划院,http://www.tianjin.gov.cn/transport/202410/t20241020_15773500.htm,,
2023-10-15,香港,香港西九龙站,广深港高铁,广州、深圳等,85.3,万人,香港运输署,https://www.td.gov.hk/en/transport/rail/202310/t20231015_index.html,,
2024-10-05,上海,上海虹桥站,沪宁高铁、沪昆高铁,南京、昆明等,210.0,万人,中国铁路总公司,https://www.china-railway.com.cn/,,
2024-09-28,广东,深圳北站,广深高铁、深广城际,广州、东莞等,180.3,万人,深圳交通运输局,http://jtysj.sz.gov.cn/,,
2024-08-14,江苏,南京南站,京沪高铁、宁宣城际,北京、镇江等,145.5,万人,江苏省铁路局,http://www.jiangsu.gov.cn/,,
2024-03-15,山东,济南西站,徐兰高铁、济淄城际,北京、青岛等,130.2,万人,山东省交通运输厅,http://jtt.shandong.gov.cn/,,
2023-12-20,湖北,武汉站,汉宜线、武广高铁,宜昌、长沙等,96.7,万人,武汉市交通运输局,http://jt.wuhan.gov.cn/,,
2024-05-22,浙江,杭州东站,杭甬高铁、杭温高铁,宁波、温州等,72.5,万人,浙江省交通厅,http://www.zjt.gov.cn/,,
2024-02-10,陕西,西安北站,宝兰高铁、陕北铁路,北京、兰州等,135.4,万人,西安市交通运输局,http://www.xa.gov.cn/,,
2023-10-30,四川,成都东站,成渝高铁、成昆铁路,重庆、昭通等,190.1,万人,四川省铁路办,http://jt.sichuan.gov.cn/,,
2024-01-15,云南,昆明站,昆罗铁路、滇越铁路,大理、，南宁等,80.8,万人,云南省交通厅,http://www.yn.gov.cn/,,
2024-06-12,天津,天津西站,津滨高铁、京沪高铁,北京、上海等,112.9,万人,天津市交通运输委员会,http://www.tianjin.gov.cn/,,
2024-10-02,广州,广州东站,广珠城际、广深高铁,深圳、东莞等,450.0,万人,广州市交通运输局,https://www.gzjt.gov.cn/,,
2024-10-02,杭州,杭州东站,杭甬高铁、杭福深高铁,上海、宁波等,220.3,万人,浙江省交通运输厅,http://www.zjt.gov.cn/,,
2024-10-03,西安,西安北站,西安至成都高铁,成都、郑州等,180.0,万人,陕西省铁路局,https://sxxd.gov.cn/,,
2024-10-03,武汉,武汉站,汉宜高铁、京广高铁,北京、广州等,300.5,万人,湖北省交通运输厅,http://jtt.hubei.gov.cn/,,
2023-09-29,重庆,重庆北站,渝贵高铁,贵阳、广州等,150.4,万人,重庆市交通委员会,http://jtj.cq.gov.cn/,,
2024-09-28,深圳,深圳北站,深茂高铁、广深高铁,珠海、广州等,320.2,万人,深圳市交通运输局,http://jtys.sz.gov.cn/,,
2024-10-04,南昌,南昌西站,赣深高铁、沪昆高铁,上海、北京等,200.0,万人,江西省交通运输厅,http://jxt.gov.cn/,,
2023-09-25,济南,济南西站,济青高铁、京沪高铁,青岛、北京等,110.8,万人,山东省交通运输厅,http://jtt.shandong.gov.cn/,,
2024-10-05,兰州,兰州西站,兰新高铁,西宁、乌鲁木齐等,95.7,万人,甘肃省交通运输厅,http://jt.gansu.gov.cn/,,
2024-10-06,乌鲁木齐,乌鲁木齐站,兰新高铁,哈密、吐鲁番等,130.2,万人,新疆维吾尔自治区交通运输厅,http://jtt.xinjiang.gov.cn/,,
2024-10-02,上海,上海虹桥站,沪宁高铁,南京、合肥等,250.0,万人,中国铁路总公司,https://www.china-railway.com.cn/,,
2024-10-02,深圳,深圳北站,广深港高铁,香港、西安等,180.5,万人,铁路运输局,http://www.mtr.com.hk/,,
2024-09-30,成都,成都东站,成渝高铁,重庆、郑州等,145.3,万人,中国铁路成都局,http://www.cdc.gov.cn/,,
2024-10-03,武汉,武汉站,汉口至郑州高铁,郑州、广州等,210.0,万人,武汉市交通运输局,http://www.wh.gov.cn/,,
2024-10-01,西安,西安北站,西宝高铁,宝鸡、兰州等,95.7,万人,中国铁路西安局,http://www.xianrailway.com/,,
2024-10-04,天津,天津站,津京高铁,北京、山东等,120.5,万人,天津市铁路局,http://www.tianjin.gov.cn/,,
2023-10-01,杭州,杭州东站,杭甬高铁,宁波、上海等,85.3,万人,浙江省交通厅,http://www.zjt.gov.cn/,,
2024-10-02,广州,广州站,广珠城际,珠海、肇庆等,130.0,万人,广东省交通运输厅,http://www.gd.gov.cn/,,
2024-09-29,昆明,昆明南站,滇中引水高铁,大理、玉溪等,75.0,万人,云南省运输管理局,http://www.yn.gov.cn/,,
2024-10-01,青岛,青岛站,青连高铁,连云港、济南等,65.5,万人,山东省交通运输厅,http://www.shandong.gov.cn/,,
2024-10-02,重庆,重庆北站,渝南高铁、成渝高铁,成都、武汉等,212.8,万人,中国铁路总公司,https://news.youth.cn/gn/202410/t20241002_15566179.htm,,
2024-10-03,上海,上海虹桥站,沪昆高铁、京沪高铁,北京、杭州等,450.2,万人,上海市交通委员会,https://www.stjc.gov.cn/,,
2024-09-30,广州,广州南站,广深高铁、广茂高铁,深圳、珠海等,390.5,万人,广东省交通运输厅,http://jtt.gd.gov.cn/,,
