年月,企业,直营收入占比,单位,经销收入占比,单位.1,电商收入占比,单位.2,前五大客户占比,单位.3,最大客户占比,单位.4,采集来源,来源链接,采集时间,备注
2021,Nike,35.0,%,40.0,%,25.0,%,65.0,%,20.0,%,Nike投资者关系,https://investors.nike.com,,
2022,Adidas,30.0,%,50.0,%,20.0,%,55.0,%,15.0,%,Adidas财报,https://www.adidas-group.com,,
2023,Lululemon,40.0,%,35.0,%,25.0,%,35.0,%,11.5,%,Lululemon官网,https://www.lululemon.com,,
2023,Puma,27.0,%,45.0,%,28.0,%,63.0,%,14.0,%,Puma投资者关系,https://about.puma.com,,
2022,Bershka,26.0,%,48.0,%,26.0,%,50.0,%,13.0,%,Bershka官网,https://www.bershka.com,,
2023,Asos,35.0,%,30.0,%,35.0,%,58.0,%,9.0,%,Asos财报,https://www.asos.com,,
2022,Zalando,22.0,%,33.0,%,45.0,%,52.0,%,7.0,%,Zalando官网,https://www.zalando.com,,
2021,Reebok,20.0,%,50.0,%,30.0,%,55.0,%,10.0,%,Reebok官网,https://www.reebok.com,,
2022,SHEIN,15.0,%,40.0,%,45.0,%,60.0,%,11.0,%,SHEIN官网,https://www.shein.com,,
2023,Gap,26.0,%,55.0,%,19.0,%,48.0,%,10.5,%,Gap公司年度报告,https://www.gap.com,,
2022,Lululemon,38.0,%,40.0,%,22.0,%,55.0,%,13.0,%,Lululemon官网,https://www.lululemon.com,,
2023,Zara,32.0,%,48.0,%,20.0,%,50.0,%,12.5,%,Zara官方网站,https://www.zara.com,,
2023,Nike,45.0,%,35.0,%,20.0,%,75.0,%,8.0,%,Nike年度报告,https://investors.nike.com,,
2022,Adidas,28.0,%,50.0,%,22.0,%,54.0,%,10.0,%,Adidas官方网站,https://www.adidas.com,,
2023,Forever 21,30.0,%,40.0,%,30.0,%,25.0,%,15.0,%,Forever 21财务概况,https://www.forever21.com,,
2022,Billabong,20.0,%,60.0,%,20.0,%,40.0,%,5.0,%,Billabong官网,https://www.billabong.com,,
2023,Lululemon,50.0,%,30.0,%,20.0,%,65.0,%,10.0,%,Lululemon分析报告,https://shop.lululemon.com,,
2023,Ochirly,25.0,%,50.0,%,25.0,%,32.0,%,12.0,%,服装行业观察,https://www.fashionobserve.com,,
2022,H&M,33.0,%,47.0,%,20.0,%,55.0,%,9.5,%,H&M官方网站,https://www.hm.com,,
2023,Puma,40.0,%,40.0,%,20.0,%,60.0,%,14.0,%,Puma年度报告,https://about.puma.com,,
2023,GAP Kids,35.0,%,50.0,%,15.0,%,40.0,%,7.0,%,GAP官网,https://www.gap.com,,
2022,J.Crew,30.0,%,45.0,%,25.0,%,35.0,%,10.0,%,J.Crew年度报告,https://www.jcrew.com,,
2023,Muji,45.0,%,35.0,%,20.0,%,72.0,%,13.0,%,Muji官方网站,https://www.muji.com,,
2022,Lands' End,20.0,%,55.0,%,25.0,%,30.0,%,6.5,%,Lands' End官网,https://www.landsend.com,,
2023,Lululemon,55.0,%,25.0,%,20.0,%,80.0,%,15.0,%,Lululemon季度报告,https://shop.lululemon.com,,
2022,AEO,30.0,%,40.0,%,30.0,%,20.0,%,5.0,%,AEO官方网站,https://www.ae.com,,
2022,Urban Outfitters,32.0,%,43.0,%,25.0,%,55.0,%,12.0,%,Urban Outfitters财务报告,https://www.urbanoutfitters.com,,
2023,Land's End,50.0,%,30.0,%,20.0,%,50.0,%,8.5,%,Land's End官方网站,https://www.landsend.com,,
2022,American Eagle Outfitters,42.0,%,38.0,%,20.0,%,70.0,%,12.0,%,AEO年报,https://www.ae.com,,
2023,ZARA,28.0,%,50.0,%,22.0,%,50.0,%,12.5,%,ZARA官网,https://www.zara.com,,
2023,Forever 21,15.0,%,65.0,%,20.0,%,40.0,%,9.0,%,Trend Forecaster,https://www.trendforecaster.com,,
2024,H&M,32.0,%,50.0,%,18.0,%,65.0,%,20.0,%,H&M环境报告,https://hmgroup.com/sustainability,,
2022,Nike,58.0,%,20.0,%,22.0,%,75.0,%,25.0,%,Nike财务报告,https://investors.nike.com,,
2023,Adidas,30.0,%,45.0,%,25.0,%,52.0,%,14.0,%,Adidas官网,https://www.adidas.com,,
2023,Puma,35.0,%,40.0,%,25.0,%,60.0,%,11.0,%,Puma体育分析,https://about.puma.com,,
2024,Lululemon,55.0,%,30.0,%,15.0,%,33.0,%,8.0,%,Lululemon财务报告,https://investor.lululemon.com,,
2023,Zalando,20.0,%,65.0,%,15.0,%,70.0,%,13.0,%,Zalando投资者关系,https://corporate.zalando.com,,
2023,Costco,40.0,%,30.0,%,30.0,%,50.0,%,10.0,%,Costco官网,https://www.costco.com,,
2024,Levi's,45.0,%,35.0,%,20.0,%,55.0,%,16.0,%,Levi's季度报告,https://www.levi.com,,
2022,H&M Home,28.0,%,50.0,%,22.0,%,60.0,%,10.0,%,H&M Home官方报告,https://hm.com/home,,
2023,Mango,32.0,%,45.0,%,23.0,%,62.0,%,20.0,%,Mango官方网站,https://shop.mango.com,,
2024,Calvin Klein,38.0,%,47.0,%,15.0,%,40.0,%,12.0,%,Calvin Klein财务分析,https://www.calvinklein.com,,
2023,G-Star RAW,25.0,%,50.0,%,25.0,%,65.0,%,15.0,%,G-Star RAW官网,https://www.g-star.com,,
2024,Under Armour,50.0,%,25.0,%,25.0,%,30.0,%,11.0,%,Under Armour投资部门,https://about.underarmour.com,,
2024,ASOS,20.0,%,70.0,%,10.0,%,55.0,%,9.0,%,ASOS投资者更新,https://corporate.asos.com,,
2022,Zara,30.5,%,50.0,%,19.5,%,55.0,%,8.0,%,Zara官网,https://www.zara.com,,
2023,Athleta,40.0,%,30.0,%,30.0,%,70.0,%,18.0,%,GAP Parent Company Report,https://www.gapinc.com,,
2022,Lululemon,50.0,%,20.0,%,30.0,%,75.0,%,12.0,%,Lululemon年度报告,https://www.lululemon.com,,
2021,Nike,35.0,%,45.0,%,20.0,%,65.0,%,10.0,%,Nike公司报告,https://www.nike.com,,
2023,Adidas,28.0,%,50.0,%,22.0,%,40.0,%,6.0,%,运动品牌分析网,https://www.sportsbrandanalysis.com,,
2022,FOREVER 21,32.5,%,38.5,%,29.0,%,50.0,%,9.5,%,FOREVER 21年度报告,https://www.forever21.com,,
2021,Bershka,27.5,%,45.5,%,27.0,%,55.5,%,7.5,%,Inditex年度报告,https://www.inditex.com,,
2022,Mango,24.0,%,50.0,%,26.0,%,40.0,%,5.0,%,Mango官网,https://shop.mango.com,,
2023,Puma,38.0,%,30.0,%,32.0,%,65.0,%,11.0,%,Puma分析报告,https://www.puma.com,,
2022,Reebok,25.0,%,55.0,%,20.0,%,60.0,%,12.0,%,Reebok官网,https://www.reebok.com,,
2023,Loewe,45.0,%,30.0,%,25.0,%,50.0,%,15.0,%,Loewe年度报道,https://www.loewe.com,,
2021,Zalando,20.5,%,60.0,%,19.5,%,55.0,%,9.0,%,Zalando官网,https://www.zalando.com,,
2023,ASOS,35.0,%,45.0,%,20.0,%,60.0,%,10.0,%,ASOS年度报告,https://www.asos.com,,
2022,SHEIN,60.0,%,20.0,%,20.0,%,65.0,%,30.0,%,SHEIN官网,https://www.shein.com,,
2021,H&M,32.0,%,48.0,%,20.0,%,55.0,%,11.0,%,H&M年度报告,https://h&m.com,,
2023,Monki,27.5,%,62.5,%,10.0,%,45.0,%,5.0,%,H&M Monki品牌报告,https://www.monki.com,,
2022,Clarks,50.0,%,20.0,%,30.0,%,60.0,%,8.0,%,Clarks官网,https://www.clarks.com,,
2021,Cos,40.0,%,30.0,%,30.0,%,50.0,%,6.0,%,Cos官网,https://www.cosstores.com,,
2023,Ecco,35.5,%,40.5,%,24.0,%,80.0,%,20.0,%,Ecco年度报告,https://www.ecco.com,,
2023,Zara,30.0,%,40.0,%,30.0,%,55.0,%,10.0,%,Zara年度报告,https://www.zara.com,,
2022,Adidas,35.0,%,45.0,%,20.0,%,70.0,%,12.0,%,Adidas财务页面,https://www.adidas-group.com,,
2023,Nike,40.0,%,30.0,%,30.0,%,65.0,%,18.0,%,Nike Investor Relations,https://investors.nike.com,,
2023,Pull&Bear,28.0,%,52.0,%,20.0,%,50.0,%,11.0,%,Inditex报告,https://www.inditex.com,,
2024,H&M,34.5,%,40.5,%,25.0,%,65.0,%,8.5,%,H&M官方财报,https://hmgroup.com,,
2022,Puma,30.0,%,50.0,%,20.0,%,55.0,%,14.0,%,Puma财务报告,https://about.puma.com,,
2023,Levi's,25.0,%,60.0,%,15.0,%,40.0,%,8.0,%,Levi's财务分析,https://www.levi.com,,
2023,FILA,40.0,%,45.0,%,15.0,%,55.0,%,7.0,%,FILA官网,https://www.fila.com,,
2021,Ochirly,20.0,%,75.0,%,5.0,%,30.0,%,3.0,%,服装行业分析,https://www.apparelanalysis.com,,
2022,Forever 21,15.0,%,50.0,%,35.0,%,20.0,%,10.0,%,Forever 21财务报告,https://www.forever21.com,,
2023,Lands' End,30.0,%,40.0,%,30.0,%,35.0,%,5.0,%,Lands' End报告,https://www.landsend.com,,
2022,Shein,38.0,%,29.0,%,33.0,%,42.0,%,6.0,%,Shein官网,https://www.shein.com,,
2023,American Eagle Outfitters,29.0,%,51.0,%,20.0,%,55.0,%,9.0,%,American Eagle Investor Relations,https://www.ae.com,,
2023,Mango,21.0,%,60.0,%,19.0,%,38.0,%,11.0,%,Mango官方,https://shop.mango.com,,
2022,OshKosh B'gosh,33.0,%,44.0,%,23.0,%,50.0,%,8.0,%,Carter's年度报告,https://www.carters.com,,
2023,Next,30.0,%,40.0,%,30.0,%,45.0,%,6.0,%,Next财务报告,https://www.next.co.uk,,
2021,Banana Republic,29.0,%,50.0,%,21.0,%,33.0,%,12.0,%,Gap Inc. Investor Information,https://www.gapinc.com,,
2024,Lululemon,37.0,%,35.0,%,28.0,%,50.0,%,20.0,%,Lululemon财务报告,https://shop.lululemon.com,,
2023,Nike,35.0,%,50.0,%,15.0,%,55.0,%,8.0,%,Nike官方报告,https://www.nike.com,,
2022,Adidas,28.0,%,45.0,%,27.0,%,50.0,%,10.5,%,Adidas年度报告,https://www.adidas-group.com,,
2023,Forever 21,22.0,%,53.0,%,25.0,%,70.0,%,9.0,%,服装趋势分析网,https://www.fashiontrendanalysis.com,,
2023,ZARA,40.0,%,35.0,%,25.0,%,60.0,%,14.0,%,Inditex财务报告,https://www.inditex.com,,
2022,Lululemon,55.0,%,25.0,%,20.0,%,45.0,%,12.5,%,Lululemon官网,https://www.lululemon.com,,
2022,H&M,30.0,%,40.0,%,30.0,%,65.0,%,10.0,%,H&M年报,https://hmgroup.com/investors/,,
2023,Mango,32.0,%,48.0,%,20.0,%,62.0,%,7.0,%,Mango官方网站,https://shop.mango.com,,
2022,Puma,26.0,%,40.0,%,34.0,%,58.0,%,8.0,%,Puma年报,https://about.puma.com,,
2023,Reebok,29.0,%,41.0,%,30.0,%,50.0,%,9.5,%,Reebok官网,https://www.reebok.com,,
2022,ASOS,34.0,%,37.0,%,29.0,%,53.0,%,11.0,%,ASOS年报,https://www.asos.com,,
2023,Gucci,38.0,%,33.0,%,29.0,%,44.0,%,13.5,%,Kering财务报告,https://www.kering.com,,
2022,Balenciaga,36.0,%,34.0,%,30.0,%,45.0,%,5.0,%,Balenciaga官网,https://www.balenciaga.com,,
2023,Michael Kors,27.0,%,39.0,%,34.0,%,52.0,%,6.5,%,Capri Holdings报告,https://www.capriholdings.com,,
2023,Gap,24.0,%,50.0,%,26.0,%,61.0,%,7.5,%,Gap年度报告,https://www.gapinc.com,,
2022,Fendi,29.0,%,46.0,%,25.0,%,68.0,%,15.0,%,LVMH年报,https://www.lvmh.com,,
2023,Patagonia,39.0,%,37.0,%,24.0,%,58.0,%,10.0,%,Patagonia网站,https://www.patagonia.com,,
2022,Under Armour,31.0,%,42.0,%,27.0,%,54.0,%,11.0,%,Under Armour年报,https://about.underarmour.com,,
2023,Dior,34.0,%,44.0,%,22.0,%,59.0,%,5.0,%,LVMH官方报告,https://www.lvmh.com,,
2023,Zara,28.5,%,55.5,%,16.0,%,50.0,%,9.0,%,Zara官方网站,https://www.zara.com,,
2023,Adidas,32.2,%,30.8,%,37.0,%,60.0,%,18.0,%,Adidas年度报告,https://www.adidas-group.com,,
2023,Nike,35.0,%,25.0,%,40.0,%,65.0,%,20.0,%,耐克官网,https://www.nike.com,,
2022,Lululemon,40.0,%,35.0,%,25.0,%,30.0,%,5.0,%,Lululemon年报,https://shop.lululemon.com,,
2023,H&M,27.0,%,45.0,%,28.0,%,55.0,%,11.0,%,H&M商业报告,https://hmgroup.com,,
2022,Forever 21,15.0,%,60.0,%,25.0,%,40.0,%,8.0,%,Forever 21官网 ,https://www.forever21.com,,
2022,Levi's,33.0,%,37.0,%,30.0,%,25.0,%,7.0,%,Levi's年度报告,https://www.levi.com,,
2023,Puma,30.0,%,50.0,%,20.0,%,48.0,%,15.0,%,Puma官网,https://www.puma.com,,
2023,SHEIN,10.0,%,80.0,%,10.0,%,90.0,%,25.0,%,SHEIN官方网站,https://www.shein.com,,
2022,Aerie,40.0,%,30.0,%,30.0,%,55.0,%,10.0,%,American Eagle官方,https://www.ae.com,,
2023,Aritzia,42.0,%,30.0,%,28.0,%,40.0,%,12.0,%,Aritzia年报,https://www.aritzia.com,,
2023,Bershka,37.0,%,43.0,%,20.0,%,50.0,%,12.5,%,Bershka官方网站,https://www.bershka.com,,
2022,Mango,29.0,%,55.0,%,16.0,%,35.0,%,10.0,%,Mango官网,https://shop.mango.com,,
2022,COS,34.0,%,50.0,%,16.0,%,30.0,%,8.0,%,COS官方网站,https://www.cosstores.com,,
2023,Fendi,45.0,%,35.0,%,20.0,%,50.0,%,15.0,%,Fendi年报,https://www.fendi.com,,
2023,Vans,28.0,%,32.0,%,40.0,%,45.0,%,10.0,%,Vans官网,https://www.vans.com,,
2023,Abercrombie & Fitch,22.0,%,50.0,%,28.0,%,50.0,%,12.0,%,Abercrombie官方网站,https://www.abercrombie.com,,
2023,ZARA,30.0,%,40.0,%,30.0,%,50.0,%,15.0,%,ZARA官网,https://www.zara.com,,
2022,H&M,35.0,%,50.0,%,15.0,%,70.0,%,20.0,%,H&M财务报告,https://hmgroup.com/investors/,,
2024,Nike,40.0,%,40.0,%,20.0,%,55.0,%,10.0,%,Nike官网,https://www.nike.com,,
2023,Adidas,28.0,%,52.0,%,20.0,%,60.0,%,15.5,%,Adidas年度报告,https://www.adidas-group.com,,
2021,Forever 21,32.0,%,28.0,%,40.0,%,45.0,%,9.0,%,Forever 21报告,https://www.forever21.com,,
2022,Lee,40.0,%,30.0,%,30.0,%,65.0,%,12.0,%,Lee官网,https://www.lee.com,,
2023,Gucci,55.0,%,30.0,%,15.0,%,80.0,%,20.0,%,Gucci官方网站,https://www.gucci.com,,
2024,Fendi,45.0,%,35.0,%,20.0,%,75.0,%,22.0,%,Fendi报告,https://www.fendi.com,,
2022,Mango,22.0,%,60.0,%,18.0,%,55.0,%,14.0,%,Mango财务报告,https://shop.mango.com,,
2023,Lululemon,50.0,%,30.0,%,20.0,%,50.0,%,10.0,%,Lululemon官网,https://shop.lululemon.com,,
2024,Prada,35.0,%,50.0,%,15.0,%,70.0,%,18.0,%,Prada官网,https://www.prada.com,,
2021,Under Armour,40.0,%,45.0,%,15.0,%,55.0,%,12.0,%,Under Armour财务报告,https://about.underarmour.com,,
2022,Hollister,38.0,%,42.0,%,20.0,%,60.0,%,11.5,%,Hollister官网,https://www.hollisterco.com,,
2023,Topshop,30.0,%,50.0,%,20.0,%,52.0,%,14.0,%,Topshop财务报告,https://www.topshop.com,,
2024,Levi's,45.0,%,40.0,%,15.0,%,70.0,%,14.0,%,Levi's官网,https://www.levi.com,,
2023,Aritzia,36.0,%,48.0,%,16.0,%,50.0,%,11.0,%,Aritzia官网,https://www.aritzia.com,,
2022,Graphic Apparel,37.0,%,38.0,%,25.0,%,55.0,%,13.0,%,Graphic Apparel报告,https://www.graphicapparel.com,,
2023,Zara,35.0,%,40.0,%,25.0,%,30.0,%,8.0,%,欧洲时尚研究院,https://www.europeanfashion.com,,
2024,H&M,28.0,%,52.0,%,20.0,%,70.0,%,15.0,%,H&M年度报告,https://hm.com,,
2023,Nike,52.0,%,30.0,%,18.0,%,50.0,%,20.0,%,Nike官方财报,https://about.nike.com,,
2022,Adidas,40.0,%,35.0,%,25.0,%,49.0,%,12.0,%,Adidas Investor Relations,https://www.adidas-group.com,,
2023,Forever 21,20.0,%,50.0,%,30.0,%,16.0,%,5.0,%,市场调研报告,https://www.forever21.com,,
2024,Puma,33.0,%,40.0,%,27.0,%,45.0,%,10.0,%,Puma 官方网站,https://about.puma.com,,
2023,Lululemon,60.0,%,20.0,%,20.0,%,35.0,%,8.0,%,Lululemon 官方财报,https://shop.lululemon.com,,
2022,CDG,45.0,%,25.0,%,30.0,%,10.0,%,3.0,%,时尚市场分析,https://www.commedesgarcons.com,,
2023,Mango,26.0,%,54.0,%,20.0,%,25.0,%,6.0,%,Mango官网数据,https://shop.mango.com,,
2024,Lands' End,32.0,%,45.0,%,23.0,%,40.0,%,9.0,%,Lands' End年报,https://www.landsend.com,,
2024,Reiss,38.0,%,44.0,%,18.0,%,22.0,%,11.0,%,Reiss官方网站,https://www.reiss.com,,
2023,M&S,20.5,%,35.5,%,44.0,%,60.0,%,10.5,%,M&S财务报告,https://www.marksandspencer.com,,
2022,Aritzia,55.0,%,30.0,%,15.0,%,32.0,%,9.0,%,Aritzia官网,https://www.aritzia.com,,
2024,Oasis,30.0,%,50.0,%,20.0,%,15.0,%,4.0,%,Oasis年度报告,https://www.oasis-stores.com,,
2023,Peacocks,18.0,%,62.0,%,20.0,%,12.0,%,2.0,%,Peacocks时尚分析,https://www.peacocks.co.uk,,
2022,Topshop,25.0,%,50.0,%,25.0,%,20.0,%,5.0,%,Topshop官方网站,https://www.topshop.com,,
2024,Stradivarius,35.0,%,45.0,%,20.0,%,48.0,%,15.0,%,Stradivarius官方报告,https://www.stradivarius.com,,
2023,Zara,28.0,%,50.0,%,22.0,%,30.0,%,10.0,%,Fashion Retail Report,https://fashionretailreport.com,,
2023,Adidas,35.0,%,40.0,%,25.0,%,75.0,%,20.0,%,Adidas官方网站,https://adidas.com,,
2022,Forever 21,20.0,%,60.0,%,20.0,%,25.0,%,5.0,%,Fashion Business,https://www.fashionbusiness.com,,
2023,Lululemon,55.0,%,30.0,%,15.0,%,40.0,%,12.0,%,Lululemon年报,https://shop.lululemon.com,,
2022,Nike,30.0,%,35.0,%,35.0,%,50.0,%,9.0,%,Nike Investor Relations,https://investors.nike.com,,
2023,Puma,32.0,%,48.0,%,20.0,%,55.0,%,15.0,%,Puma Group官网,https://about.puma.com,,
2022,Li-Ning,45.0,%,25.0,%,30.0,%,65.0,%,20.0,%,Li-Ning Annual Report,https://www.lining.com,,
2023,H&M,30.0,%,50.0,%,20.0,%,45.0,%,7.5,%,H&M年度报告,https://hmgroup.com/investors/,,
2023,Hollister,25.0,%,55.0,%,20.0,%,40.0,%,10.0,%,Abercrombie & Fitch公开信息,https://www.abercrombie.com,,
2022,Mango,20.0,%,60.0,%,20.0,%,30.0,%,6.0,%,Mango官方网站,https://shop.mango.com,,
2023,Lands' End,40.0,%,45.0,%,15.0,%,50.0,%,12.0,%,Lands' End Investor Relations,https://www.landsend.com,,
2022,American Eagle Outfitters,42.0,%,35.0,%,23.0,%,25.0,%,9.0,%,AEO财务报告,https://www.ae.com,,
2023,Uniqlo,32.5,%,38.5,%,29.0,%,65.0,%,10.0,%,专注零售杂志,https://www.retailfocus.com,,
2021,Benetton,27.0,%,53.0,%,20.0,%,28.0,%,6.0,%,Benetton官方网站,https://www.benetton.com,,
2022,COS,40.0,%,45.0,%,15.0,%,35.0,%,5.0,%,H&M年度报告,https://hmgroup.com,,
2023,Rue21,20.0,%,55.0,%,25.0,%,20.0,%,5.5,%,Rue21官网,https://www.rue21.com,,
2022,Sandro,38.0,%,37.0,%,25.0,%,45.0,%,9.0,%,Sandro Official Site,https://www.sandro-paris.com,,
2023,Zara,32.0,%,48.0,%,20.0,%,70.0,%,15.0,%,Zara官网,https://www.zara.com,,
2022,Nike,40.0,%,35.0,%,25.0,%,80.0,%,20.0,%,Nike年度报告,https://investors.nike.com,,
2023,Adidas,28.0,%,50.0,%,22.0,%,65.0,%,12.5,%,Adidas官方网站,https://www.adidas.com,,
2021,Forever 21,20.0,%,60.0,%,20.0,%,50.0,%,9.0,%,Forever 21财务报告,https://www.forever21.com,,
2022,Lululemon,60.0,%,30.0,%,10.0,%,75.0,%,18.0,%,Lululemon官网,https://shop.lululemon.com,,
2023,H&M,25.0,%,50.0,%,25.0,%,55.0,%,10.0,%,H&M财务报告,https://hmgroup.com/investors/,,
2021,Puma,33.0,%,40.0,%,27.0,%,83.0,%,20.0,%,Puma年度报告,https://about.puma.com/en/investors,,
2024,Chanel,75.0,%,15.0,%,10.0,%,20.0,%,5.0,%,Chanel网站,https://www.chanel.com,,
2023,Mango,35.0,%,40.0,%,25.0,%,50.0,%,8.0,%,Mango官方发布,https://shop.mango.com,,
2022,Levi Strauss,48.0,%,32.0,%,20.0,%,70.0,%,18.0,%,Levi Strauss年报,https://investors.levistrauss.com,,
2024,Under Armour,40.0,%,30.0,%,30.0,%,65.0,%,9.0,%,Under Armour官网,https://about.underarmour.com,,
2023,Fendi,80.0,%,10.0,%,10.0,%,15.0,%,3.0,%,Fendi官网,https://www.fendi.com,,
2022,Lands' End,30.0,%,55.0,%,15.0,%,30.0,%,15.0,%,Lands' End投资者关系,https://investors.landsend.com,,
2023,J.Crew,45.0,%,30.0,%,25.0,%,55.0,%,11.0,%,J.Crew官网,https://www.jcrew.com,,
2022,American Eagle Outfitters,37.0,%,40.0,%,23.0,%,65.0,%,10.0,%,AEO投资者关系,https://www.aeo-inc.com,,
2024,Asos,10.0,%,70.0,%,20.0,%,60.0,%,8.0,%,Asos年报,https://www.asos.com,,
2023,Unrecorded,50.0,%,35.0,%,15.0,%,50.0,%,10.0,%,Unrecorded市场调研,https://www.unrecorded.com,,
2022,ZARA,35.0,%,45.0,%,20.0,%,50.0,%,15.0,%,ZARA官方发布,https://www.zara.com,,
2023,Nike,42.0,%,30.0,%,28.0,%,75.0,%,20.0,%,Nike财务报告,https://www.nike.com,,
2022,Adidas,30.0,%,50.0,%,20.0,%,62.0,%,14.0,%,Adidas官网,https://www.adidas.com,,
2023,Lululemon,50.0,%,25.0,%,25.0,%,20.0,%,5.0,%,Lululemon财务公告,https://shop.lululemon.com,,
2021,Puma,28.0,%,52.0,%,20.0,%,35.0,%,8.0,%,Puma年度报告,https://about.puma.com,,
2022,H&M,27.0,%,48.0,%,25.0,%,66.0,%,10.0,%,H&M年度报告,https://hmgroup.com/investors/,,
2023,Forever 21,20.0,%,60.0,%,20.0,%,25.0,%,7.0,%,Forever 21财务走势图,https://www.forever21.com,,
2023,Lands' End,15.0,%,70.0,%,15.0,%,50.0,%,10.0,%,资本市场研究报告,https://www.landsend.com,,
2022,Tommy Hilfiger,32.0,%,43.0,%,25.0,%,58.0,%,12.0,%,Tommy Hilfiger官网,https://usa.tommy.com,,
2023,Levi's,35.0,%,50.0,%,15.0,%,65.0,%,14.0,%,Levi's财务分析,https://www.levi.com,,
2021,American Eagle Outfitters,18.0,%,55.0,%,27.0,%,45.0,%,8.0,%,American Eagle年度报告,https://www.ae.com,,
2022,Twisted X,40.0,%,40.0,%,20.0,%,30.0,%,6.0,%,Twisted X财务报告,https://www.twistedx.com,,
2023,Ralph Lauren,50.0,%,30.0,%,20.0,%,55.0,%,10.0,%,Ralph Lauren财务新闻,https://www.ralphlauren.com,,
2021,Skechers,20.0,%,70.0,%,10.0,%,55.0,%,20.0,%,Skechers公告,https://www.skechers.com,,
2023,Crocs,45.0,%,40.0,%,15.0,%,65.0,%,18.0,%,Crocs年度总结,https://www.crocs.com,,
2022,FILA,25.0,%,55.0,%,20.0,%,60.0,%,15.0,%,FILA官网,https://www.fila.com,,
2023,Banana Republic,30.0,%,45.0,%,25.0,%,35.0,%,12.0,%,Banana Republic财务报告,https://www.bananarepublic.com,,
2023,Adidas,27.0,%,50.0,%,23.0,%,48.0,%,15.0,%,Adidas官方网站,https://www.adidas.com,,
2023,Zara,33.5,%,46.5,%,20.0,%,60.0,%,20.0,%,服装行业研究报告,https://www.zara.com,,
2024,Nike,40.0,%,35.0,%,25.0,%,55.0,%,10.0,%,Nike投资者关系,https://investors.nike.com,,
2023,Sketchers,28.0,%,52.0,%,20.0,%,65.0,%,13.0,%,Sketchers官网,https://www.skechers.com,,
2022,THE NORTH FACE,45.0,%,35.0,%,20.0,%,40.0,%,18.0,%,户外运动报告,https://www.thenorthface.com,,
2023,H&M,30.0,%,40.0,%,30.0,%,65.0,%,20.0,%,H&M年度报告,https://hmgroup.com/investors/,,
2022,PUMA,35.0,%,40.0,%,25.0,%,50.0,%,10.0,%,PUMA官网,https://about.puma.com,,
2023,Forever 21,22.0,%,50.0,%,28.0,%,62.0,%,10.0,%,F21财务报告,https://www.forever21.com,,
2022,Anthropologie,29.5,%,41.5,%,29.0,%,38.0,%,8.0,%,Urban Outfitters投资者页面,https://www.urbn.com,,
2022,Lululemon,55.0,%,25.0,%,20.0,%,70.0,%,10.0,%,Lululemon官网,https://shop.lululemon.com,,
2024,Reebok,20.0,%,60.0,%,20.0,%,45.0,%,5.0,%,Reebok官方网站,https://www.reebok.com,,
2022,Mango,27.0,%,53.0,%,20.0,%,48.0,%,16.0,%,Mango官网,https://shop.mango.com,,
2023,Massimo Dutti,30.0,%,40.0,%,30.0,%,50.0,%,8.0,%,Inditex年报,https://www.inditex.com,,
2023,Levi's,25.0,%,55.0,%,20.0,%,60.0,%,14.0,%,Levi's官方网站,https://www.levi.com,,
2022,British Knights,26.0,%,54.0,%,20.0,%,50.0,%,12.0,%,British Knights官网,https://www.britishknights.com,,
2023,C&A,35.0,%,40.0,%,25.0,%,55.0,%,9.0,%,C&A官网,https://www.c-and-a.com,,
2023,TOMMY HILFIGER,32.0,%,48.0,%,20.0,%,45.0,%,11.0,%,TOMMY HILFIGER官网,https://global.tommy.com,,
2023,ZARA,30.0,%,50.0,%,20.0,%,70.0,%,15.0,%,ZARA官方网站,https://www.zara.com,,
2023,H&M,35.0,%,45.0,%,20.0,%,50.0,%,5.0,%,H&M年度报告,https://hmgroup.com/investors/,,
2023,Nike,40.0,%,35.0,%,25.0,%,65.0,%,10.0,%,Nike股东报告,https://nike.com/investors,,
2023,Adidas,32.0,%,48.0,%,20.0,%,72.0,%,12.0,%,Adidas年度财报,https://adidas-group.com/en/investors/,,
2023,Lululemon,50.0,%,40.0,%,10.0,%,55.0,%,8.0,%,Lululemon官方网站,https://shop.lululemon.com/,,
2023,Puma,45.0,%,35.0,%,20.0,%,60.0,%,9.0,%,Puma官网,https://about.puma.com/,,
2023,Forever 21,20.0,%,50.0,%,30.0,%,40.0,%,6.0,%,Forever 21财务报告,https://www.forever21.com/us/shop/investorrelations,,
2022,FILA,55.0,%,35.0,%,10.0,%,65.0,%,5.0,%,FILA官网,https://www.fila.com/,,
2022,Lacoste,50.0,%,30.0,%,20.0,%,55.0,%,7.0,%,Lacoste官方网站,https://www.lacoste.com/,,
2022,American Eagle Outfitters,28.0,%,42.0,%,30.0,%,47.0,%,9.0,%,American Eagle官网,https://www.ae.com/,,
2022,Ochirly,32.5,%,50.0,%,17.5,%,60.0,%,10.0,%,Ochirly官网,https://www.ochirly.com/,,
2022,Zalora,15.0,%,30.0,%,55.0,%,48.0,%,12.0,%,Zalora官网,https://www.zalora.com/,,
2022,Cotton On,25.0,%,50.0,%,25.0,%,70.0,%,13.0,%,Cotton On官网,https://cottonon.com/,,
2022,Express,60.0,%,25.0,%,15.0,%,55.0,%,8.0,%,Express年度报告,https://www.express.com/,,
