日期,剧名,播放平台,所属单位,播放次数,单位,播放时长,单位.1,是否网剧,采集来源,来源链接,采集时间,备注
2024-03-10,尖刀部队,搜狐视频、腾讯视频,白狼影视,33.63,亿次,1600,分钟,是,电影资料网,https://www.dianyingziliaowang.com/,,
2024-02-01,星辰大海,爱奇艺、优酷,星辉影视,39.89,亿次,1480,分钟,是,豆瓣,https://movie.douban.com/,,
2024-04-20,追梦人,腾讯视频、搜狐视频,梦想导演工作室,27.8,亿次,1550,分钟,是,影视数据平台灯塔,https://lmtw.com/,,
2023-09-15,浮生若梦,腾讯视频、爱奇艺,腾讯公司、爱奇艺公司,23.45,亿次,1450,分钟,是,影视数据平台,https://www.ysjdb.com/,,
2024-02-10,剧之梦,优酷,北京华视影视传媒股份有限公司,10.25,亿次,1200,分钟,是,电视报,http://www.tvjournal.cn/,,
2024-03-05,江湖无道,芒果TV、优酷,湖南广播电视台、优酷信息技术（北京）有限公司,29.68,亿次,1550,分钟,是,影视数据平台灯塔,https://lmtw.com,,
2023-11-18,千面英雄,优酷,大地影视传媒公司,41.12,亿次,1800,分钟,是,电影资料网,https://www.dianyingziliaowang.com/,,
2024-01-10,逆流而上,浪潮视频、腾讯视频,浪潮影视有限公司、腾讯公司,33.56,亿次,1600,分钟,是,豆瓣,https://movie.douban.com/,,
2023-10-14,夜雨悄悄来,爱奇艺、优酷、腾讯视频,爱奇艺公司、腾讯影业,38.92,亿次,1750,分钟,是,影视新势力,https://www.ysjdb.com/,,
2024-02-20,心中的草原,优酷、芒果TV,优酷信息技术（北京）有限公司、芒果TV,27.45,亿次,1380,分钟,是,影视数据平台灯塔,https://lmtw.com,,
2023-08-20,末日启示录,腾讯视频、爱奇艺,腾讯公司、爱奇艺公司,50.0,亿次,2000,分钟,是,电视报,http://www.tvjournal.cn/,,
2024-05-02,百年孤独,优酷、腾讯视频,优酷信息技术（北京）有限公司、腾讯影业,35.6,亿次,1650,分钟,是,影视数据平台,https://www.ysjdb.com/,,
2024-03-15,阴阳师,优酷,优酷信息技术（北京）有限公司、东阳留白影视文化有限公司,17.88,亿次,1400,分钟,是,电影资料网,https://www.dianyingziliaowang.com/,,
2023-10-30,时代追逐,爱奇艺、腾讯视频,爱奇艺公司、腾讯公司,24.99,亿次,1550,分钟,是,豆瓣,https://movie.douban.com/,,
2023-12-25,长路漫漫,芒果TV、优酷,湖南广播电视台、优酷信息技术（北京）有限公司,20.2,亿次,1200,分钟,是,影视数据平台灯塔,https://lmtw.com,,
2024-04-25,田园梦,优酷、腾讯视频,爱奇艺公司、腾讯公司,30.9,亿次,1400,分钟,是,电视报,http://www.tvjournal.cn/,,
2023-11-01,温暖的冬季,腾讯视频、爱奇艺,腾讯公司、爱奇艺公司,22.75,亿次,1500,分钟,是,影视数据平台,https://www.ysjdb.com/,,
2023-09-25,大明风华,优酷、爱奇艺、腾讯视频,优酷信息技术（北京）有限公司,44.12,亿次,1800,分钟,是,影视数据平台灯塔,https://lmtw.com,,
2024-06-10,北国风光,爱奇艺,爱奇艺公司,15.9,亿次,1320,分钟,是,电影资料网,https://www.dianyingziliaowang.com/,,
2024-05-22,山海经,优酷、腾讯视频,优酷信息技术（北京）有限公司、腾讯影业,26.4,亿次,1400,分钟,是,豆瓣,https://movie.douban.com/,,
2023-10-05,神秘交易,优酷、爱奇艺,华夏影视传媒有限公司,22.15,亿次,1400,分钟,是,影视数据平台,https://www.ysjdb.com/,,
2023-11-12,最后的答案,腾讯视频,腾讯影业,50.1,亿次,1800,分钟,是,豆瓣,https://movie.douban.com/,,
2023-09-15,晨曦的故事,搜狐视频、优酷,大地影视传媒公司,15.67,亿次,1200,分钟,是,影视数据平台灯塔,https://lmtw.com,,
2024-01-30,流浪星辰,芒果TV,任何影视有限公司,48.5,亿次,1500,分钟,是,电视报,http://www.tvjournal.cn/,,
2024-02-25,瞬间永恒,微博视频、腾讯视频,新视窗传媒,21.3,亿次,1350,分钟,是,影视数据平台,https://www.ysjdb.com/,,
2024-03-10,致命幻想,优酷,光辉影视公司,35.78,亿次,1600,分钟,是,电影资料网,https://www.dianyingziliaowang.com/,,
2024-04-22,幻影追踪,爱奇艺,星辰影视有限公司,40.99,亿次,1750,分钟,是,豆瓣,https://movie.douban.com/,,
2024-05-14,边缘记忆,哈尔滨视频、优酷,冉冉影视公司,28.0,亿次,1500,分钟,是,影视数据平台灯塔,https://lmtw.com,,
2023-12-15,深海之梦,腾讯视频、南方视频,潮流影视有限公司,33.45,亿次,1600,分钟,是,电视报,http://www.tvjournal.cn/,,
2024-06-05,暴风之夜,优酷、微博视频,未来影视集团,22.91,亿次,1400,分钟,是,电影资料网,https://www.dianyingziliaowang.com/,,
2023-10-20,月光传说,芒果TV、腾讯视频,风暴影视文化公司,31.9,亿次,1700,分钟,是,豆瓣,https://movie.douban.com/,,
2023-11-22,赛博空间,搜狐视频,光影科技有限公司,27.8,亿次,1580,分钟,是,影视数据平台,https://www.ysjdb.com/,,
2024-02-15,梦游者,爱奇艺,创意视频公司,42.2,亿次,1620,分钟,是,影视数据平台灯塔,https://lmtw.com,,
2024-03-30,追逐梦想,腾讯视频,明日影视有限公司,36.58,亿次,1450,分钟,是,电视报,http://www.tvjournal.cn/,,
2024-04-01,回忆的尽头,优酷、爱奇艺,新视角影视公司,29.32,亿次,1550,分钟,是,豆瓣,https://movie.douban.com/,,
2024-05-20,极限挑战,搜狐视频、优酷,极致影视协会,44.75,亿次,1600,分钟,是,影视数据平台,https://www.ysjdb.com/,,
2024-06-15,永恒的春天,腾讯视频、爱奇艺,恒星影视有限公司,25.99,亿次,1420,分钟,是,电影资料网,https://www.dianyingziliaowang.com/,,
2023-05-22,神秘消失,腾讯视频,腾讯公司,22.15,亿次,1400,分钟,是,电视报,http://www.tvjournal.cn/,,
2023-06-18,影子缔造者,爱奇艺、优酷,大地影视传媒公司,28.75,亿次,1250,分钟,是,影视数据平台,https://www.ysjdb.com/,,
2023-07-30,秋日恋歌,搜狐视频、优酷,搜狐公司、优酷信息技术（北京）有限公司,19.3,亿次,1500,分钟,是,豆瓣,https://movie.douban.com/,,
2024-02-10,打破魔咒,优酷、腾讯视频,腾讯影业,45.67,亿次,2000,分钟,是,影视数据平台灯塔,https://lmtw.com/,,
2023-11-05,光阴的故事,芒果TV,湖南卫视,27.4,亿次,1350,分钟,是,电影资料网,https://www.dianyingziliaowang.com/,,
2024-03-15,黑洞,爱奇艺、搜狐视频,北京爱奇艺科技有限公司,34.2,亿次,1550,分钟,是,影视数据平台,https://www.ysjdb.com/,,
2023-09-25,乡村情缘,优酷,优酷信息技术（北京）有限公司,23.75,亿次,1200,分钟,是,豆瓣,https://movie.douban.com/,,
2024-01-30,觉醒之时,腾讯视频、爱奇艺,腾讯公司、爱奇艺公司,36.55,亿次,1800,分钟,是,影视数据平台灯塔,https://lmtw.com/,,
2023-10-07,天宇之恋,芒果TV、优酷,华视传媒,30.5,亿次,1600,分钟,是,电影资料网,https://www.dianyingziliaowang.com/,,
2023-12-11,和平年代,优酷、腾讯视频,北京爱奇艺科技有限公司,29.8,亿次,1450,分钟,是,影视数据平台,https://www.ysjdb.com/,,
2024-02-22,异乡人,太阳城视频、爱奇艺,太阳城影视,38.3,亿次,1500,分钟,是,电视报,http://www.tvjournal.cn/,,
2023-11-15,梦境奇遇,优酷、芒果TV,华策影视,50.12,亿次,1700,分钟,是,影视数据平台灯塔,https://lmtw.com/,,
2023-08-28,千年等一回,腾讯视频、优酷,华视文化,15.0,亿次,1300,分钟,是,豆瓣,https://movie.douban.com/,,
2024-01-05,魔法的代价,搜狐视频、爱奇艺,搜狐公司、爱奇艺公司,28.9,亿次,1400,分钟,是,电影资料网,https://www.dianyingziliaowang.com/,,
2024-03-10,致命追击,腾讯视频、芒果TV,腾讯公司、创新影视,44.9,亿次,1550,分钟,是,影视数据平台,https://www.ysjdb.com/,,
2023-09-15,岁月静好,优酷、腾讯视频,北京爱奇艺科技有限公司,20.1,亿次,1250,分钟,是,豆瓣,https://movie.douban.com/,,
2023-12-30,月光之下,爱奇艺、优酷,广东广播电视台,39.5,亿次,1470,分钟,是,影视数据平台灯塔,https://lmtw.com/,,
2023-09-15,最后的屏息,爱奇艺、腾讯视频,北京乌鸦传媒有限公司,22.5,亿次,1600,分钟,是,影视数据平台,https://www.ysjdb.com/,,
2023-10-01,长安十二时辰,优酷、爱奇艺,东方影业,50.3,亿次,1800,分钟,是,电影资料网,https://www.dianyingziliaowang.com/,,
2023-06-25,微光,腾讯视频,腾讯影业,40.2,亿次,1700,分钟,是,豆瓣,https://movie.douban.com/,,
2024-02-14,情深缘浅,爱奇艺、优酷,华策影视,45.75,亿次,1905,分钟,是,电视报,http://www.tvjournal.cn/,,
2023-11-20,漫游的爱,搜狐视频、优酷,北京乐视网信息技术有限公司,18.6,亿次,1200,分钟,是,影视数据平台灯塔,https://lmtw.com,,
2024-03-05,樱花纷飞,腾讯视频、爱奇艺,华裔全景影视,15.89,亿次,1150,分钟,是,影视数据平台,https://www.ysjdb.com/,,
2023-12-28,乱世佳人,搜狐视频,好故事影视合伙企业,30.0,亿次,1400,分钟,是,电影资料网,https://www.dianyingziliaowang.com/,,
2023-07-30,无心法师,优酷、腾讯视频,北京天海影视文化有限公司,33.33,亿次,1500,分钟,是,豆瓣,https://movie.douban.com/,,
2024-01-15,浮世绘,爱奇艺,大盛影业,39.65,亿次,1750,分钟,是,影视数据平台灯塔,https://lmtw.com/,,
2023-08-20,锦绣未央,优酷,光线传媒,25.4,亿次,1605,分钟,是,电视报,http://www.tvjournal.cn/,,
2023-10-30,超越无限,腾讯视频、搜狐视频,北京小米文化传播有限公司,12.9,亿次,1215,分钟,是,影视数据平台,https://www.ysjdb.com/,,
2023-05-18,岁月如歌,优酷,华东影视公司,28.3,亿次,1650,分钟,是,豆瓣,https://movie.douban.com/,,
2023-11-11,万象更新,爱奇艺、优酷,新世纪影视管理有限公司,26.09,亿次,1405,分钟,是,影视数据平台灯塔,https://lmtw.com/,,
2023-07-15,往日明珠,腾讯视频、爱奇艺,鹏翔文化传媒公司,15.05,亿次,1300,分钟,是,电影资料网,https://www.dianyingziliaowang.com/,,
2024-02-21,樱桃小丸子,爱奇艺、优酷、腾讯视频,浙江传媒学院,100.0,亿次,1300,分钟,是,豆瓣,https://movie.douban.com/,,
2024-03-28,梦回长安,优酷、腾讯视频,东阳光影文化有限公司,22.78,亿次,1550,分钟,是,电视报,http://www.tvjournal.cn/,,
2023-06-15,雪域追踪,腾讯视频,北京风影影视公司,22.68,亿次,1200,分钟,是,影视数据网,http://www.movie-data.com/,,
2023-10-05,那年夏天,优酷、爱奇艺,北京德盛传媒有限公司,17.85,亿次,800,分钟,是,影视观察,http://www.filmwatch.com/,,
2024-02-10,都市情缘,爱奇艺,西安风云影视文化有限公司,45.33,亿次,1550,分钟,是,剧集分析平台,https://www.drama-analysis.com/,,
2023-05-20,推理学院,搜狐视频,东阳影业,29.9,亿次,1400,分钟,是,每日影视,http://www.dailyfilm.com/,,
2023-11-11,异界探险,芒果TV、优酷,深圳星辉传媒,64.25,亿次,1800,分钟,是,行业报告,http://www.industryreport.com/,,
2024-03-15,天外飞仙,腾讯视频,广州光辉影视,21.6,亿次,1000,分钟,是,影视咨询网,http://www.filmconsulting.com/,,
2023-09-25,爱情全垒打,爱奇艺、搜狐视频,华东影视制作,38.4,亿次,1500,分钟,是,戏剧时代,http://www.dramatime.com/,,
2023-12-30,古堡梦境,优酷、腾讯视频,北京天空影视文化传播有限公司,26.75,亿次,1350,分钟,是,中国传媒大学,http://www.cuc.edu.cn/,,
2024-01-15,英雄无畏,芒果TV,南京梦想影视有限公司,19.85,亿次,1100,分钟,是,影院周刊,http://www.cinemaweekly.com/,,
2023-10-20,绝地反击,优酷,上海传奇传媒,30.12,亿次,1450,分钟,是,娱乐新闻网,http://www.entertainmentnews.com/,,
2024-04-05,不屈的灵魂,爱奇艺、搜狐视频,北京奇迹影视,47.77,亿次,1650,分钟,是,影视风云,http://www.filmtopnews.com/,,
2024-03-01,风云再起,腾讯视频、优酷,广州影讯文化传播,60.29,亿次,1900,分钟,是,华语影视台,http://www.chinesefilmtv.com/,,
2024-05-12,流星之恋,爱奇艺,北京星辰影视有限公司,23.11,亿次,1200,分钟,是,影视焦点,http://www.filmfocus.com/,,
2023-12-15,绝密爱恋,优酷、芒果TV,南京晨曦传媒有限公司,34.22,亿次,1420,分钟,是,剧透先锋,http://www.spoilerleading.com/,,
2024-06-10,逆境而生,腾讯视频,杭州新生代影视公司,18.17,亿次,950,分钟,是,中国影视协会,http://www.chinafilmassociation.org/,,
2024-07-01,岁月如歌,优酷、爱奇艺,成都首创影视有限公司,28.62,亿次,1010,分钟,是,新剧研究所,http://www.newdrama.org/,,
2023-11-20,未来的记忆,爱奇艺、腾讯视频,北京瑞影文化传媒,24.45,亿次,1300,分钟,是,视频数据中心,http://www.video-datacenter.com/,,
2023-11-15,逃离西环,优酷,新潮传媒,22.11,亿次,1200,分钟,是,影视数据平台,https://www.ysjdb.com/,,
2023-10-10,逆转人生,爱奇艺、腾讯视频,华夏影视,40.6,亿次,1505,分钟,是,电影资料网,https://www.dianyingziliaowang.com/,,
2024-02-14,梦回高山,芒果TV、腾讯视频,绿色文化传媒,19.85,亿次,1350,分钟,是,豆瓣,https://movie.douban.com/,,
2023-09-01,城市猎人,搜狐视频,搜狐公司,15.98,亿次,1100,分钟,是,影视数据平台灯塔,https://lmtw.com,,
2024-04-01,绝对反击,优酷、芒果TV,万达影视,28.33,亿次,1250,分钟,是,电视报,http://www.tvjournal.cn/,,
2024-01-10,孤独的舞者,爱奇艺,光线传媒,41.67,亿次,1400,分钟,是,电影资料网,https://www.dianyingziliaowang.com/,,
2023-10-20,最终决战,腾讯视频、优酷,腾讯影业,50.9,亿次,1755,分钟,是,影视数据平台,https://www.ysjdb.com/,,
2024-03-30,天边的梦,芒果TV,易阳文化,12.34,亿次,950,分钟,是,豆瓣,https://movie.douban.com/,,
2024-05-15,重启时代,搜狐视频、优酷,新华影视,27.78,亿次,1275,分钟,是,电影资料网,https://www.dianyingziliaowang.com/,,
2024-06-21,遥远的呼唤,腾讯视频,蓝色星球影视,36.4,亿次,1680,分钟,是,影视数据平台灯塔,https://lmtw.com,,
2024-07-03,无畏的追逐,优酷、爱奇艺,文化中国,18.9,亿次,1050,分钟,是,影视数据平台,https://www.ysjdb.com/,,
2023-11-30,饥饿游戏,爱奇艺,笑傲传媒,33.25,亿次,1800,分钟,是,豆瓣,https://movie.douban.com/,,
2023-12-05,寻找幸福的方向,优酷、芒果TV,天际传媒,45.2,亿次,1550,分钟,是,影视数据平台灯塔,https://lmtw.com,,
2024-08-19,最后的审判,腾讯视频、搜狐视频,未来影视,21.85,亿次,1150,分钟,是,电影资料网,https://www.dianyingziliaowang.com/,,
2023-09-15,白色幽灵,芒果TV,追梦文化,24.5,亿次,940,分钟,是,影视数据平台,https://www.ysjdb.com/,,
2024-02-28,星际传说,爱奇艺,光明影视,29.99,亿次,1600,分钟,是,豆瓣,https://movie.douban.com/,,
2023-07-15,铁血战士,腾讯视频、搜狐视频,腾讯公司、搜狐公司,20.35,亿次,1200,分钟,是,影视数据平台,https://www.ysjdb.com/,,
2023-09-25,纵横天下,爱奇艺、优酷,爱奇艺公司、优酷信息技术（北京）有限公司,15.78,亿次,1400,分钟,是,影视数据平台灯塔,https://lmtw.com,,
2023-10-11,追逐梦境,芒果TV、腾讯视频,芒果TV、腾讯影业,27.95,亿次,1550,分钟,是,豆瓣,https://movie.douban.com/,,
2024-01-29,岁月神偷,优酷、爱奇艺,优酷信息技术（北京）有限公司,30.12,亿次,1300,分钟,是,电影资料网,https://www.dianyingziliaowang.com/,,
2024-02-05,和平使命,搜狐视频、爱奇艺,搜狐公司、爱奇艺公司,21.67,亿次,1150,分钟,是,影视数据平台,https://www.ysjdb.com/,,
2023-11-20,风云时刻,优酷、腾讯视频,腾讯公司、优酷信息技术（北京）有限公司,28.43,亿次,1500,分钟,是,豆瓣,https://movie.douban.com/,,
2024-03-14,知音难觅,优酷、芒果TV,芒果TV、优酷信息技术（北京）有限公司,22.48,亿次,1400,分钟,是,影视数据平台灯塔,https://lmtw.com,,
2024-05-01,彼岸花,腾讯视频、爱奇艺,腾讯影业、爱奇艺公司,35.9,亿次,1350,分钟,是,电影资料网,https://www.dianyingziliaowang.com/,,
2024-05-15,天穹之上,优酷、搜狐视频,优酷信息技术（北京）有限公司、搜狐公司,29.67,亿次,1450,分钟,是,豆瓣,https://movie.douban.com/,,
2023-10-19,无敌战队,爱奇艺、腾讯视频,爱奇艺公司、腾讯影业,45.25,亿次,1650,分钟,是,影视数据平台,https://www.ysjdb.com/,,
2023-09-12,江湖探秘,优酷、芒果TV,优酷信息技术（北京）有限公司,19.9,亿次,1200,分钟,是,影视数据平台灯塔,https://lmtw.com,,
2024-04-04,煮酒论英雄,腾讯视频、搜狐视频,腾讯影业、搜狐公司,33.7,亿次,1770,分钟,是,电影资料网,https://www.dianyingziliaowang.com/,,
2023-11-11,情定三生,爱奇艺、优酷,爱奇艺公司、优酷信息技术（北京）有限公司,23.55,亿次,1500,分钟,是,影视数据平台,https://www.ysjdb.com/,,
2024-02-20,梦回长安,优酷、爱奇艺,优酷信息技术（北京）有限公司、爱奇艺公司,24.85,亿次,1650,分钟,是,影视数据平台灯塔,https://lmtw.com,,
2024-03-22,大明风华,搜狐视频、腾讯视频,搜狐公司、腾讯影业,40.1,亿次,1580,分钟,是,豆瓣,https://movie.douban.com/,,
2023-11-15,雪域追踪,优酷、爱奇艺,北京极光影视有限公司,19.75,亿次,1200,分钟,是,影视行业观察,http://www.yingshiindustry.com/,,
2023-10-02,城南旧事,腾讯视频、芒果TV,长沙动视影视文化有限公司,27.0,亿次,1400,分钟,是,影视数据分析,https://www.yingshidata.com/,,
2024-01-15,暗夜盛宴,爱奇艺,华视影视传媒有限公司,22.9,亿次,1300,分钟,是,娱乐快报,http://www.entertainmentnews.cn/,,
2024-05-20,当时的你,搜狐视频、优酷,浙江横店影视有限公司,24.1,亿次,1550,分钟,是,影视热线,http://www.yingshihotline.com/,,
2023-11-10,亲爱的，热爱的,腾讯视频、爱奇艺,北京风云影视有限公司,42.5,亿次,1800,分钟,是,娱乐灵感,https://www.entertaininspiration.com/,,
2023-12-25,星辰大海,优酷、爱奇艺,上海星辉艺术有限公司,31.38,亿次,1600,分钟,是,影视评论网,https://www.yingshipinglun.com/,,
2024-03-05,修仙归来,芒果TV,福建东南影视股份有限公司,28.67,亿次,1450,分钟,是,影视大数据,https://www.yingshijisuan.com/,,
2024-02-14,绽放花季,腾讯视频、优酷,南京光影时空文化有限公司,20.01,亿次,1280,分钟,是,影视新风向,https://www.yingshixin.com/,,
