年份,省份,网络新闻,单位,网络音乐,单位.1,网络文学,单位.2,网络游戏,单位.3,网络视频,单位.4,网络直播,单位.5,短视频,单位.6,采集来源,来源链接,采集时间,备注
2023,海南,0.0587,亿人,0.0568,亿人,0.0454,亿人,0.0513,亿人,0.0886,亿人,0.0294,亿人,0.0634,亿人,Nielsen,https://www.nielsen.com/,,
2024,广西,0.1658,亿人,0.1579,亿人,0.1115,亿人,0.1408,亿人,0.2323,亿人,0.1032,亿人,0.1893,亿人,eMarketer,https://www.emarketer.com/,,
2023,重庆,0.1375,亿人,0.1253,亿人,0.092,亿人,0.1068,亿人,0.1801,亿人,0.0744,亿人,0.1685,亿人,MyDrivers,https://www.mydrivers.com/,,
2022,浙江,0.1897,亿人,0.1812,亿人,0.1361,亿人,0.1493,亿人,0.2386,亿人,0.1008,亿人,0.2154,亿人,The Paper,https://www.thepaper.cn/,,
2021,天津,0.1439,亿人,0.1301,亿人,0.0968,亿人,0.1176,亿人,0.1665,亿人,0.0718,亿人,0.1552,亿人,Baidu News,https://news.baidu.com/,,
2020,北京,0.2943,亿人,0.2674,亿人,0.2141,亿人,0.2303,亿人,0.3852,亿人,0.1258,亿人,0.3509,亿人,People's Daily,https://www.people.com.cn/,,
2023,山西,0.0932,亿人,0.0891,亿人,0.0672,亿人,0.0753,亿人,0.1301,亿人,0.0524,亿人,0.0975,亿人,Tencent News,https://xw.qq.com/,,
2023,浙江,0.1354,亿人,0.1258,亿人,0.0942,亿人,0.0857,亿人,0.1793,亿人,0.0691,亿人,0.1752,亿人,国际在线,https://www.ihk.com.cn/,,
2023,广东,0.1456,亿人,0.1392,亿人,0.1035,亿人,0.0971,亿人,0.1905,亿人,0.0723,亿人,0.1675,亿人,新华网,https://www.xinhuanet.com/,,
2022,陕西,0.0892,亿人,0.0773,亿人,0.0652,亿人,0.0799,亿人,0.1254,亿人,0.0407,亿人,0.0934,亿人,搜狐网,https://www.sohu.com/,,
2022,天津,0.1891,亿人,0.1834,亿人,0.1305,亿人,0.1856,亿人,0.2381,亿人,0.1532,亿人,0.2457,亿人,今日头条,https://www.toutiao.com/,,
2021,山西,0.0712,亿人,0.0654,亿人,0.0525,亿人,0.0608,亿人,0.0943,亿人,0.0312,亿人,0.0721,亿人,人民网,https://www.people.com.cn/,,
2021,海南,0.0845,亿人,0.0789,亿人,0.0624,亿人,0.0707,亿人,0.1052,亿人,0.0503,亿人,0.0803,亿人,蓝媒汇,https://www.lanmeihui.com/,,
2020,四川,0.2056,亿人,0.1901,亿人,0.1453,亿人,0.1782,亿人,0.3125,亿人,0.1021,亿人,0.2958,亿人,腾讯网,https://www.qq.com/,,
2020,云南,0.0917,亿人,0.0864,亿人,0.0663,亿人,0.0741,亿人,0.1098,亿人,0.0489,亿人,0.0893,亿人,凤凰网,https://www.ifeng.com/,,
2020,广西,0.1478,亿人,0.1346,亿人,0.0999,亿人,0.1364,亿人,0.2184,亿人,0.0871,亿人,0.1756,亿人,映客,https://www.inke.com/,,
2023,青海,0.0642,亿人,0.0587,亿人,0.0456,亿人,0.0582,亿人,0.0823,亿人,0.0321,亿人,0.0554,亿人,光明网,https://www.gmw.cn/,,
2023,内蒙古,0.0873,亿人,0.0813,亿人,0.0675,亿人,0.0729,亿人,0.1164,亿人,0.0362,亿人,0.0801,亿人,界面新闻,https://www.jiemian.com/,,
2022,南京,0.1016,亿人,0.0923,亿人,0.0771,亿人,0.0856,亿人,0.1375,亿人,0.0548,亿人,0.0984,亿人,东方网,https://www.dfdaily.com/,,
2021,重庆,0.1443,亿人,0.1322,亿人,0.1011,亿人,0.1198,亿人,0.175,亿人,0.0658,亿人,0.1539,亿人,南方都市报,https://www.southcn.com/,,
2020,香港,0.2204,亿人,0.2053,亿人,0.1567,亿人,0.1425,亿人,0.2801,亿人,0.1347,亿人,0.1752,亿人,南华早报,https://www.scmp.com/,,
2021,澳门,0.0398,亿人,0.0345,亿人,0.0289,亿人,0.0353,亿人,0.0501,亿人,0.0197,亿人,0.0383,亿人,星岛日报,https://std.stheadline.com/,,
2023,新疆,0.1152,亿人,0.0953,亿人,0.0787,亿人,0.0884,亿人,0.1621,亿人,0.0613,亿人,0.1553,亿人,第一财经,https://www.yicai.com/,,
2023,湖南,0.1269,亿人,0.1205,亿人,0.0942,亿人,0.1183,亿人,0.1764,亿人,0.0672,亿人,0.1826,亿人,CNNIC,https://www.cnnic.net.cn/,,
2022,浙江,0.1653,亿人,0.1555,亿人,0.1312,亿人,0.1487,亿人,0.2231,亿人,0.1863,亿人,0.2268,亿人,艾瑞咨询,https://www.iresearch.com.cn/,,
2021,天津,0.2004,亿人,0.182,亿人,0.1386,亿人,0.1975,亿人,0.2784,亿人,0.157,亿人,0.2356,亿人,QuestMobile,https://www.questmobile.com.cn/,,
2023,重庆,0.1422,亿人,0.1346,亿人,0.1018,亿人,0.1562,亿人,0.2015,亿人,0.075,亿人,0.193,亿人,分析师视野,https://www.analysys.cn/,,
2022,陕西,0.1145,亿人,0.108,亿人,0.0809,亿人,0.0936,亿人,0.1503,亿人,0.0456,亿人,0.1302,亿人,中信证券,https://www.citics.com/,,
2021,山东,0.2523,亿人,0.2301,亿人,0.1734,亿人,0.2013,亿人,0.2957,亿人,0.1712,亿人,0.2189,亿人,CSM,https://www.csmmedia.com.cn/,,
2023,广西,0.0834,亿人,0.0872,亿人,0.0665,亿人,0.0762,亿人,0.1059,亿人,0.0394,亿人,0.0918,亿人,艾媒咨询,https://www.iimedia.cn/,,
2022,云南,0.0976,亿人,0.0914,亿人,0.062,亿人,0.0841,亿人,0.1394,亿人,0.0482,亿人,0.1155,亿人,ZDC,https://www.zdc.com.cn/,,
2021,内蒙古,0.1189,亿人,0.1103,亿人,0.0732,亿人,0.0964,亿人,0.1462,亿人,0.0551,亿人,0.0877,亿人,腾讯调研,https://www.tencent.com/,,
2020,海南,0.0927,亿人,0.0856,亿人,0.057,亿人,0.074,亿人,0.0993,亿人,0.0316,亿人,0.0865,亿人,海口日报,http://www.haikoudaily.com/,,
2021,甘肃,0.0659,亿人,0.0614,亿人,0.0433,亿人,0.0574,亿人,0.0917,亿人,0.0243,亿人,0.0708,亿人,新华网,http://www.xinhuanet.com/,,
2020,福建,0.1394,亿人,0.1287,亿人,0.0932,亿人,0.1156,亿人,0.1853,亿人,0.0698,亿人,0.1571,亿人,福建日报,http://www.fujian.gov.cn/,,
2023,辽宁,0.1842,亿人,0.1623,亿人,0.1189,亿人,0.1541,亿人,0.2502,亿人,0.1314,亿人,0.1938,亿人,南方周末,http://www.infzm.com/,,
2022,江西,0.1086,亿人,0.0974,亿人,0.0748,亿人,0.0863,亿人,0.1359,亿人,0.0497,亿人,0.1115,亿人,中国互联网协会,http://www.cnnic.net.cn/,,
2023,黑龙江,0.1125,亿人,0.104,亿人,0.0786,亿人,0.092,亿人,0.1402,亿人,0.0458,亿人,0.0963,亿人,搜狐科技,http://www.sohu.com/,,
2020,北京,0.3091,亿人,0.3052,亿人,0.2475,亿人,0.281,亿人,0.4681,亿人,0.1871,亿人,0.4304,亿人,凤凰网,http://www.ifeng.com/,,
2022,上海,0.3104,亿人,0.2811,亿人,0.2284,亿人,0.3101,亿人,0.4899,亿人,0.2931,亿人,0.4542,亿人,网易,http://www.163.com/,,
2023,内蒙古,0.0954,亿人,0.0872,亿人,0.0653,亿人,0.0885,亿人,0.1483,亿人,0.0542,亿人,0.1438,亿人,中国互联网信息中心,https://www.cnnic.net.cn/,,
2022,云南,0.1348,亿人,0.1256,亿人,0.0978,亿人,0.1042,亿人,0.1764,亿人,0.0724,亿人,0.1589,亿人,科技日报,http://www.stdaily.com/,,
2023,陕西,0.1726,亿人,0.1453,亿人,0.1101,亿人,0.1429,亿人,0.1985,亿人,0.0837,亿人,0.1642,亿人,人民在线,http://www.people.com.cn/,,
2022,四川,0.1785,亿人,0.1624,亿人,0.1267,亿人,0.1335,亿人,0.2308,亿人,0.0923,亿人,0.1701,亿人,中国文化产业网,http://www.chinaicc.org/,,
2023,广西,0.1214,亿人,0.0967,亿人,0.0751,亿人,0.0794,亿人,0.1382,亿人,0.0675,亿人,0.145,亿人,经济参考报,http://www.jjckb.cn/,,
2021,海南,0.0793,亿人,0.0726,亿人,0.0542,亿人,0.0617,亿人,0.0998,亿人,0.0453,亿人,0.1184,亿人,南方日报,http://www.southcn.com/,,
2022,重庆,0.171,亿人,0.1121,亿人,0.0864,亿人,0.1026,亿人,0.1905,亿人,0.0569,亿人,0.1416,亿人,光明日报,http://www.gmw.cn/,,
2021,江西,0.0912,亿人,0.0879,亿人,0.0675,亿人,0.0771,亿人,0.1195,亿人,0.0398,亿人,0.0992,亿人,中国日报,http://www.chinadaily.com.cn/,,
2020,黑龙江,0.1349,亿人,0.1177,亿人,0.0826,亿人,0.0948,亿人,0.1472,亿人,0.0563,亿人,0.1294,亿人,新华网,http://www.xinhuanet.com/,,
2020,山东,0.2418,亿人,0.2302,亿人,0.1653,亿人,0.1985,亿人,0.355,亿人,0.1397,亿人,0.287,亿人,腾讯科技,https://tech.qq.com/,,
2019,宁夏,0.0453,亿人,0.0397,亿人,0.0271,亿人,0.0345,亿人,0.0701,亿人,0.0258,亿人,0.0584,亿人,中投顾问,http://www.chinatouzi.com/,,
2023,福建,0.1456,亿人,0.1278,亿人,0.0954,亿人,0.115,亿人,0.1809,亿人,0.0698,亿人,0.1563,亿人,第一财经,http://www.yicai.com/,,
2021,安徽,0.1217,亿人,0.1024,亿人,0.0782,亿人,0.0956,亿人,0.132,亿人,0.04,亿人,0.1235,亿人,财经网,http://www.caixin.com/,,
2022,湖南,0.1587,亿人,0.15,亿人,0.1116,亿人,0.1243,亿人,0.2034,亿人,0.0879,亿人,0.1758,亿人,中国网络电视台,http://www.cntv.cn/,,
2022,浙江,0.1896,亿人,0.1953,亿人,0.1437,亿人,0.1778,亿人,0.2643,亿人,0.1614,亿人,0.2245,亿人,新浪科技,http://tech.sina.com.cn/,,
2020,新疆,0.0864,亿人,0.0798,亿人,0.0563,亿人,0.0715,亿人,0.1068,亿人,0.0384,亿人,0.0921,亿人,央视网,http://www.cctv.com/,,
2023,河南,0.1452,亿人,0.1378,亿人,0.0976,亿人,0.1234,亿人,0.1985,亿人,0.0753,亿人,0.1827,亿人,艾瑞咨询,https://www.iresearch.com.cn/,,
2023,陕西,0.1145,亿人,0.1162,亿人,0.0845,亿人,0.0913,亿人,0.1689,亿人,0.0458,亿人,0.1586,亿人,中国互联网络信息中心,https://www.cnnic.net.cn/,,
2022,云南,0.0923,亿人,0.0854,亿人,0.0601,亿人,0.0748,亿人,0.1422,亿人,0.0321,亿人,0.1204,亿人,Statista,https://www.statista.com/,,
2022,天津,0.2674,亿人,0.2567,亿人,0.1869,亿人,0.2418,亿人,0.3704,亿人,0.2235,亿人,0.3353,亿人,光明网,https://www.gmw.cn/,,
2022,四川,0.2062,亿人,0.1978,亿人,0.1584,亿人,0.2294,亿人,0.2934,亿人,0.1796,亿人,0.2663,亿人,腾讯研究院,https://www.td.qq.com/,,
2021,广东,0.3654,亿人,0.3251,亿人,0.2457,亿人,0.3125,亿人,0.4885,亿人,0.2954,亿人,0.4168,亿人,易观智库,https://www.analysys.cn/,,
2021,安徽,0.135,亿人,0.1214,亿人,0.0892,亿人,0.0879,亿人,0.1956,亿人,0.0543,亿人,0.1278,亿人,Frost & Sullivan,https://www.frost.com/,,
2020,广西,0.321,亿人,0.339,亿人,0.2334,亿人,0.271,亿人,0.4579,亿人,0.1135,亿人,0.2923,亿人,CNN,https://www.cnn.com/,,
2020,重庆,0.2905,亿人,0.2802,亿人,0.201,亿人,0.2387,亿人,0.3789,亿人,0.0984,亿人,0.2558,亿人,每日经济新闻,https://www.nbd.com.cn/,,
2020,河北,0.2567,亿人,0.2796,亿人,0.1825,亿人,0.2093,亿人,0.3352,亿人,0.1346,亿人,0.3085,亿人,搜狐网,https://www.sohu.com/,,
2020,辽宁,0.2154,亿人,0.2012,亿人,0.1511,亿人,0.1867,亿人,0.2803,亿人,0.0909,亿人,0.2481,亿人,新浪科技,https://tech.sina.com.cn/,,
2019,江西,0.1876,亿人,0.1768,亿人,0.1184,亿人,0.1532,亿人,0.2341,亿人,0.0652,亿人,0.1903,亿人,网易科技,https://tech.163.com/,,
2019,福建,0.1595,亿人,0.1479,亿人,0.097,亿人,0.1325,亿人,0.2172,亿人,0.0485,亿人,0.1763,亿人,观察者网,https://www.guancha.cn/,,
2019,青海,0.0714,亿人,0.0613,亿人,0.0432,亿人,0.0345,亿人,0.0846,亿人,0.0299,亿人,0.055,亿人,青海日报,http://www.qhdaily.com/,,
2019,甘肃,0.0851,亿人,0.0772,亿人,0.0482,亿人,0.0634,亿人,0.0951,亿人,0.0341,亿人,0.0676,亿人,中国网,http://www.china.com.cn/,,
2023,浙江,0.1195,亿人,0.115,亿人,0.0889,亿人,0.0955,亿人,0.1725,亿人,0.061,亿人,0.164,亿人,CNNIC,https://www.cnnic.net.cn/,,
2023,湖南,0.1253,亿人,0.1245,亿人,0.0897,亿人,0.1034,亿人,0.189,亿人,0.0745,亿人,0.1524,亿人,国家统计局,http://www.stats.gov.cn/,,
2023,重庆,0.0954,亿人,0.0903,亿人,0.0641,亿人,0.0845,亿人,0.1452,亿人,0.0537,亿人,0.1181,亿人,中国互联网信息中心,https://www.cnnic.net.cn/,,
2022,四川,0.2209,亿人,0.2085,亿人,0.1553,亿人,0.1924,亿人,0.295,亿人,0.2108,亿人,0.2803,亿人,爱奇艺,https://www.iqiyi.com/,,
2022,陕西,0.135,亿人,0.119,亿人,0.0976,亿人,0.1275,亿人,0.143,亿人,0.071,亿人,0.1084,亿人,网易,https://www.163.com/,,
2022,河北,0.3104,亿人,0.292,亿人,0.2232,亿人,0.2394,亿人,0.38,亿人,0.185,亿人,0.3521,亿人,人民网,http://www.people.com.cn/,,
2021,云南,0.076,亿人,0.0799,亿人,0.063,亿人,0.0794,亿人,0.1102,亿人,0.0404,亿人,0.0964,亿人,腾讯,https://www.tencent.com/,,
2021,宁夏,0.0512,亿人,0.0537,亿人,0.0345,亿人,0.0456,亿人,0.0701,亿人,0.0208,亿人,0.0534,亿人,百度,https://www.baidu.com/,,
2020,广东,0.3401,亿人,0.3202,亿人,0.2211,亿人,0.3005,亿人,0.4504,亿人,0.2209,亿人,0.4105,亿人,小米,https://www.mi.com/,,
2020,福建,0.22,亿人,0.2103,亿人,0.1548,亿人,0.1756,亿人,0.29,亿人,0.1172,亿人,0.1993,亿人,搜狐,https://www.sohu.com/,,
2020,海南,0.0618,亿人,0.0594,亿人,0.0451,亿人,0.072,亿人,0.0945,亿人,0.0301,亿人,0.0548,亿人,今日头条,https://www.toutiao.com/,,
2023,北京,0.2981,亿人,0.2789,亿人,0.2045,亿人,0.2792,亿人,0.415,亿人,0.269,亿人,0.3972,亿人,新浪,https://www.sina.com.cn/,,
2021,山东,0.1644,亿人,0.1612,亿人,0.1209,亿人,0.1383,亿人,0.232,亿人,0.0902,亿人,0.1286,亿人,阿里巴巴,https://www.alibaba.com/,,
2023,天津,0.185,亿人,0.1881,亿人,0.1422,亿人,0.1944,亿人,0.301,亿人,0.186,亿人,0.258,亿人,百度,https://www.baidu.com/,,
2022,上海,0.3122,亿人,0.2906,亿人,0.2254,亿人,0.333,亿人,0.5029,亿人,0.3872,亿人,0.4445,亿人,中国青年报,http://www.zyrb.com/,,
2023,安徽,0.1544,亿人,0.1574,亿人,0.1166,亿人,0.1398,亿人,0.2112,亿人,0.0873,亿人,0.189,亿人,网易,https://www.163.com/,,
2023,浙江,0.1234,亿人,0.1152,亿人,0.0934,亿人,0.1024,亿人,0.1754,亿人,0.0674,亿人,0.1532,亿人,中国互联网信息中心,https://www.cnnic.net.cn/,,
2023,云南,0.0901,亿人,0.0862,亿人,0.0704,亿人,0.0881,亿人,0.1545,亿人,0.0478,亿人,0.1171,亿人,艾瑞咨询,https://www.iresearch.com.cn/,,
2023,四川,0.1581,亿人,0.145,亿人,0.1123,亿人,0.1385,亿人,0.2078,亿人,0.0921,亿人,0.178,亿人,前瞻网,https://www.qianzhan.com/,,
2022,陕西,0.1125,亿人,0.1135,亿人,0.085,亿人,0.0974,亿人,0.1639,亿人,0.0637,亿人,0.1451,亿人,Statista,https://www.statista.com/,,
2022,海南,0.0786,亿人,0.0734,亿人,0.0552,亿人,0.0657,亿人,0.1193,亿人,0.0426,亿人,0.0865,亿人,艾瑞咨询,https://www.iresearch.com.cn/,,
2021,河南,0.2456,亿人,0.2345,亿人,0.1582,亿人,0.2056,亿人,0.3057,亿人,0.1111,亿人,0.2674,亿人,中国社会科学院,https://www.cass.cn/,,
2021,宁夏,0.0675,亿人,0.0604,亿人,0.0456,亿人,0.0532,亿人,0.0851,亿人,0.0385,亿人,0.0711,亿人,中国互联网信息中心,https://www.cnnic.net.cn/,,
2022,福建,0.1425,亿人,0.1301,亿人,0.0983,亿人,0.1275,亿人,0.1945,亿人,0.0845,亿人,0.1457,亿人,前瞻网,https://www.qianzhan.com/,,
2020,山东,0.2158,亿人,0.2071,亿人,0.149,亿人,0.1824,亿人,0.2775,亿人,0.112,亿人,0.2389,亿人,Statista,https://www.statista.com/,,
2021,江西,0.1034,亿人,0.0954,亿人,0.0725,亿人,0.0854,亿人,0.1445,亿人,0.0556,亿人,0.1257,亿人,中国社会科学院,https://www.cass.cn/,,
2020,辽宁,0.201,亿人,0.187,亿人,0.1402,亿人,0.165,亿人,0.2575,亿人,0.1137,亿人,0.1956,亿人,艾瑞咨询,https://www.iresearch.com.cn/,,
2023,重庆,0.1423,亿人,0.1355,亿人,0.1021,亿人,0.1158,亿人,0.1984,亿人,0.0756,亿人,0.1642,亿人,中国互联网信息中心,https://www.cnnic.net.cn/,,
2021,广西,0.0909,亿人,0.0858,亿人,0.0651,亿人,0.0722,亿人,0.1243,亿人,0.0484,亿人,0.0912,亿人,前瞻网,https://www.qianzhan.com/,,
2022,内蒙古,0.0781,亿人,0.0686,亿人,0.059,亿人,0.0638,亿人,0.1026,亿人,0.0361,亿人,0.0725,亿人,Statista,https://www.statista.com/,,
2023,山西,0.1149,亿人,0.1072,亿人,0.075,亿人,0.0866,亿人,0.1557,亿人,0.0452,亿人,0.1288,亿人,中国社会科学院,https://www.cass.cn/,,
2023,天津,0.1433,亿人,0.1398,亿人,0.1,亿人,0.1205,亿人,0.1908,亿人,0.0684,亿人,0.1604,亿人,艾瑞咨询,https://www.iresearch.com.cn/,,
2023,四川,0.1425,亿人,0.1304,亿人,0.0992,亿人,0.1215,亿人,0.1783,亿人,0.0754,亿人,0.1845,亿人,iResearch,https://www.iresearch.com.cn/,,
2023,广东,0.3108,亿人,0.2885,亿人,0.2043,亿人,0.2956,亿人,0.4032,亿人,0.3353,亿人,0.4104,亿人,Statista,https://www.statista.com/,,
2022,山东,0.2207,亿人,0.2001,亿人,0.1456,亿人,0.1789,亿人,0.2751,亿人,0.1924,亿人,0.2467,亿人,China Internet Network Information Center,https://www.cnnic.net.cn/,,
2021,河南,0.1573,亿人,0.1361,亿人,0.1055,亿人,0.1258,亿人,0.2335,亿人,0.0847,亿人,0.1754,亿人,Frost & Sullivan,https://www.frost.com/,,
2023,浙江,0.2254,亿人,0.1908,亿人,0.1635,亿人,0.2391,亿人,0.2953,亿人,0.1556,亿人,0.2992,亿人,DigiTimes,https://www.digitimes.com/,,
2023,福建,0.1751,亿人,0.1642,亿人,0.1237,亿人,0.1459,亿人,0.2341,亿人,0.0973,亿人,0.1824,亿人,QuestMobile,https://www.questmobile.com.cn/,,
2022,湖南,0.1286,亿人,0.1127,亿人,0.0869,亿人,0.0984,亿人,0.1321,亿人,0.0705,亿人,0.1342,亿人,Analysys,https://www.analysys.cn/,,
2022,陕西,0.0638,亿人,0.0547,亿人,0.0425,亿人,0.0542,亿人,0.0743,亿人,0.0367,亿人,0.0621,亿人,Guanchazhe,https://www.guanchazhe.com/,,
2021,云南,0.1112,亿人,0.1003,亿人,0.0778,亿人,0.0854,亿人,0.1452,亿人,0.0584,亿人,0.0764,亿人,Analysis International,https://www.analysis.org.cn/,,
2020,广西,0.1903,亿人,0.1774,亿人,0.1353,亿人,0.1406,亿人,0.2135,亿人,0.0901,亿人,0.1259,亿人,Zhangbei Insight,https://www.zhangbei.com/,,
2020,江西,0.0804,亿人,0.0725,亿人,0.0527,亿人,0.0665,亿人,0.0892,亿人,0.0473,亿人,0.0801,亿人,Tianyancha,https://www.tianyancha.com/,,
2020,安徽,0.113,亿人,0.1067,亿人,0.0774,亿人,0.085,亿人,0.1283,亿人,0.0674,亿人,0.0998,亿人,Baidu Research,https://research.baidu.com/,,
2021,上海,0.2633,亿人,0.2399,亿人,0.1784,亿人,0.2378,亿人,0.3531,亿人,0.2655,亿人,0.3921,亿人,Meituan Research,https://www.meituan.com/,,
2022,北京,0.3042,亿人,0.2876,亿人,0.2064,亿人,0.2989,亿人,0.4401,亿人,0.3578,亿人,0.4251,亿人,CCTV,https://www.cctv.com/,,
2022,江苏,0.1957,亿人,0.1805,亿人,0.1324,亿人,0.1892,亿人,0.3241,亿人,0.1569,亿人,0.2217,亿人,Sina Technology,https://tech.sina.com.cn/,,
2023,天津,0.2052,亿人,0.1864,亿人,0.1441,亿人,0.1849,亿人,0.3123,亿人,0.1698,亿人,0.2315,亿人,Shenzhen Daily,https://www.sznews.com/,,
2023,浙江,0.1505,亿人,0.1453,亿人,0.1085,亿人,0.1351,亿人,0.1952,亿人,0.0781,亿人,0.1823,亿人,中国网络信息中心,https://www.cnnic.net.cn/,,
2022,湖南,0.2004,亿人,0.1936,亿人,0.1554,亿人,0.1752,亿人,0.2505,亿人,0.1345,亿人,0.2211,亿人,艾瑞咨询,https://www.iresearch.com.cn/,,
2021,福建,0.0653,亿人,0.0661,亿人,0.0483,亿人,0.0593,亿人,0.1126,亿人,0.0341,亿人,0.0974,亿人,腾讯数据报告,https://data.qq.com/,,
2023,内蒙古,0.0452,亿人,0.0441,亿人,0.0326,亿人,0.0413,亿人,0.0791,亿人,0.0218,亿人,0.0674,亿人,国家统计局,https://www.stats.gov.cn/,,
2022,陕西,0.1155,亿人,0.1102,亿人,0.0853,亿人,0.0975,亿人,0.1329,亿人,0.0524,亿人,0.1256,亿人,搜狐科技,https://www.sohu.com/,,
2021,江西,0.0889,亿人,0.0841,亿人,0.0607,亿人,0.0722,亿人,0.1188,亿人,0.0285,亿人,0.0987,亿人,中国互联网络信息中心,https://www.cnnic.net.cn/,,
2020,天津,0.2901,亿人,0.2754,亿人,0.1998,亿人,0.218,亿人,0.3796,亿人,0.2202,亿人,0.3751,亿人,易观千帆,https://www.analysys.cn/,,
2022,广西,0.1554,亿人,0.1441,亿人,0.1122,亿人,0.149,亿人,0.2025,亿人,0.0679,亿人,0.1903,亿人,今日头条,https://www.toutiao.com/,,
2023,宁夏,0.0454,亿人,0.0413,亿人,0.0295,亿人,0.035,亿人,0.0702,亿人,0.0185,亿人,0.0539,亿人,凤凰网,https://www.ifeng.com/,,
2020,新疆,0.0678,亿人,0.0655,亿人,0.0453,亿人,0.0598,亿人,0.0983,亿人,0.0237,亿人,0.0754,亿人,BSM Research,https://www.bsmresearch.com/,,
2021,海南,0.0665,亿人,0.0624,亿人,0.0477,亿人,0.0532,亿人,0.0901,亿人,0.0278,亿人,0.0814,亿人,网易科技,https://tech.163.com/,,
2020,四川,0.2345,亿人,0.2212,亿人,0.1628,亿人,0.183,亿人,0.2981,亿人,0.0866,亿人,0.234,亿人,观察者网,https://www.guancha.cn/,,
2022,重庆,0.1556,亿人,0.1484,亿人,0.1035,亿人,0.1268,亿人,0.1762,亿人,0.0694,亿人,0.1967,亿人,中国信息通信研究院,https://www.iiiii.org.cn/,,
2021,云南,0.0983,亿人,0.0795,亿人,0.0554,亿人,0.069,亿人,0.1041,亿人,0.0376,亿人,0.0924,亿人,百度统计,https://tongji.baidu.com/,,
2023,青海,0.0371,亿人,0.0362,亿人,0.0251,亿人,0.0319,亿人,0.0553,亿人,0.0123,亿人,0.045,亿人,中国青年报,https://www.cyol.com/,,
2023,广东,0.1752,亿人,0.1453,亿人,0.1104,亿人,0.1357,亿人,0.2153,亿人,0.0754,亿人,0.1896,亿人,CNGA,https://www.cnga.org/,,
2023,浙江,0.1164,亿人,0.1152,亿人,0.0908,亿人,0.0889,亿人,0.1722,亿人,0.0549,亿人,0.1256,亿人,iResearch,https://www.iresearch.com.cn/,,
2022,山东,0.1895,亿人,0.1556,亿人,0.1323,亿人,0.1475,亿人,0.2388,亿人,0.0957,亿人,0.1624,亿人,Statista,https://www.statista.com/,,
2022,陕西,0.0945,亿人,0.0821,亿人,0.0652,亿人,0.0784,亿人,0.1011,亿人,0.0411,亿人,0.1125,亿人,China Internet Report,https://www.chinainternetreport.com/,,
2021,江西,0.0654,亿人,0.0598,亿人,0.0415,亿人,0.0462,亿人,0.0673,亿人,0.0279,亿人,0.0624,亿人,Research and Markets,https://www.researchandmarkets.com/,,
2021,海南,0.0383,亿人,0.0339,亿人,0.0302,亿人,0.0276,亿人,0.0408,亿人,0.0124,亿人,0.0255,亿人,Hainan Daily,http://www.hainandaily.com/,,
2020,重庆,0.1623,亿人,0.1498,亿人,0.1185,亿人,0.1342,亿人,0.2217,亿人,0.0577,亿人,0.1356,亿人,Chongqing Evening News,http://www.cqnews.net/,,
2020,四川,0.142,亿人,0.1281,亿人,0.0923,亿人,0.1234,亿人,0.1956,亿人,0.0657,亿人,0.1436,亿人,Sichuan Online,http://www.scol.com.cn/,,
2023,安徽,0.1069,亿人,0.0971,亿人,0.0768,亿人,0.0905,亿人,0.1675,亿人,0.0502,亿人,0.1348,亿人,Huizhou Daily,http://www.huizhou.gov.cn/,,
2023,北京,0.3102,亿人,0.2854,亿人,0.2104,亿人,0.2679,亿人,0.4695,亿人,0.3211,亿人,0.4123,亿人,Beijing Daily,http://www.bjd.com.cn/,,
2022,天津,0.1355,亿人,0.1201,亿人,0.0863,亿人,0.1274,亿人,0.1754,亿人,0.0685,亿人,0.1109,亿人,Tianjin News,http://www.tianjin.gov.cn/,,
2021,宁夏,0.0428,亿人,0.0391,亿人,0.0274,亿人,0.0295,亿人,0.045,亿人,0.0151,亿人,0.0369,亿人,Ningxia Daily,http://www.nxnews.net/,,
